"","Subject","LAYING","SITTING","STANDING","WALKING","WALKING_DOWNSTAIRS","WALKING_UPSTAIRS"
"fBodyAcc-mean()-Z",6,-0.498520164385965,-0.42724809972549,-0.277602590916667,-0.935798115272727,-0.942864017017544,-0.938044912280702
"fBodyAcc-meanFreq()-X",6,-0.196841736649123,-0.44512058675098,-0.41164933625,0.00304695404363636,0.0664521774298246,-0.219729934157895
"fBodyAcc-meanFreq()-Y",6,0.0220734188245614,-0.0948830032690196,0.021911178210625,0.123381829747273,-0.0866319977508772,0.348418746140351
"fBodyAcc-meanFreq()-Z",6,0.185107042277193,-0.0667867912058824,0.3062531664375,0.0818455300187273,0.0208815076140351,0.161457927833333
"fBodyAccJerk-mean()-X",6,-0.150942917824561,-0.244812769960784,0.136554991314583,-0.971037479818182,-0.97348053877193,-0.967072436842105
"fBodyAccJerk-mean()-Y",6,-0.0753742321614035,-0.122991594331373,0.1372024523,-0.947070821272727,-0.951405464912281,-0.936043420175439
"fBodyAccJerk-mean()-Z",6,-0.541438616140351,-0.549314615882353,-0.283086205125,-0.954199785636364,-0.963743518070175,-0.954425844736842
"fBodyAccJerk-meanFreq()-X",6,-0.178295181261404,-0.441959115607843,-0.315757694854167,0.0999400617187273,0.186559227035088,0.0114731894070175
"fBodyAccJerk-meanFreq()-Y",6,-0.466305754035088,-0.501170339607843,-0.48434366125,-0.150934459496364,-0.251013912454386,-0.0222029460298246
"fBodyAccJerk-meanFreq()-Z",6,-0.104129449033509,-0.401683801941176,-0.0348254245729167,-0.0913484667963636,-0.0715339890175439,0.0784684032122807
"fBodyGyro-mean()-X",6,-0.239650710533333,-0.115065008156863,0.0633716052854167,-0.939671400545455,-0.931612384385965,-0.935439769649123
"fBodyGyro-mean()-Y",6,-0.341378429473684,-0.329653779629412,-0.130327465789583,-0.943857393090909,-0.943273146140351,-0.941771544385965
"fBodyGyro-mean()-Z",6,-0.203575458733333,-0.0464142110215686,0.15284524938125,-0.934764895454545,-0.943239602105263,-0.932636612807018
"fBodyGyro-meanFreq()-X",6,0.0912409729185965,-0.0559140146313725,0.00150446630625,0.139409516872727,-0.114716166140877,0.102549066280877
"fBodyGyro-meanFreq()-Y",6,0.0416267535368421,-0.129471190964706,0.15112587523125,-0.129239217950909,-0.195978463377193,0.0236567802333333
"fBodyGyro-meanFreq()-Z",6,0.302874949789474,0.0102927666117647,0.3029636429375,0.0438103632909091,-0.0778747190508772,0.0445225537614035
"fBodyAccMag-mean()",6,-0.201386607649123,-0.0819479396203922,0.395958034583333,-0.935750391272727,-0.945949804035088,-0.91235165222807
"fBodyAccMag-meanFreq()",6,0.20009036395614,-0.0140154345627451,0.106479482332292,0.128902046152727,0.0373542193561403,0.1446050868
"fBodyBodyAccJerkMag-mean()",6,-0.055401423331579,-0.169868234496078,0.243834258785417,-0.948348653636364,-0.955914005438597,-0.948655471052632
"fBodyBodyAccJerkMag-meanFreq()",6,-0.00922884645438597,-0.0612378407705882,-0.00160659497083333,0.171844519818182,0.190943682210526,0.182525077889474
"fBodyBodyGyroMag-mean()",6,-0.329681123368421,-0.230627015078431,-0.0143735434,-0.929725679272727,-0.926664297017544,-0.930153639473684
"fBodyBodyGyroMag-meanFreq()",6,0.293109613491228,0.0144807316545098,0.230693028479167,0.0461735838090909,-0.0701196902631579,0.119317522942105
"fBodyBodyGyroJerkMag-mean()",6,-0.366500534122807,-0.45923633377451,-0.132705384364583,-0.952034566,-0.955425138245614,-0.953695957368421
"fBodyBodyGyroJerkMag-meanFreq()",6,0.10092473178193,0.0285053836466667,0.0369462966260417,0.121846501998182,0.0276252654912281,0.16376531874386
"tBodyAcc-std()-X",6,-0.296538717368421,-0.0501350188513725,0.383681639791667,-0.980164933636364,-0.981758159649123,-0.934049422052632
"tBodyAcc-std()-Y",6,0.164213884996491,0.189276117327451,0.360164958768542,-0.923682131090909,-0.921493191754386,-0.924644826385965
"tBodyAcc-std()-Z",6,-0.504324207192982,-0.353519514896078,-0.320204232520417,-0.925797097090909,-0.925692371929825,-0.925216100350877
"tGravityAcc-std()-X",6,-0.977779896491228,-0.959399425098039,-0.9544062675,-0.988872369272727,-0.985583066842105,-0.887746310350877
"tGravityAcc-std()-Y",6,-0.964248568070175,-0.912900683137255,-0.93357760125,-0.960875994727273,-0.96844910122807,-0.959161956491228
"tGravityAcc-std()-Z",6,-0.957205025789474,-0.906196352156863,-0.934378766458333,-0.955475832363636,-0.942795062280702,-0.928130738421053
"tBodyAccJerk-std()-X",6,-0.132784766936842,-0.180301156098039,0.165271070858333,-0.969929476363636,-0.973132635789474,-0.966341054736842
"tBodyAccJerk-std()-Y",6,0.00808897373684211,-0.0413994646723529,0.276544029529167,-0.945143686181818,-0.949362277017544,-0.933674494385965
"tBodyAccJerk-std()-Z",6,-0.575777466491228,-0.560830688235294,-0.336817322270833,-0.958572952545454,-0.967547241754386,-0.959646055263158
"tBodyGyro-std()-X",6,-0.446020952631579,-0.321973723647059,-0.19830385328125,-0.957367681818182,-0.947561298596491,-0.955378225087719
"tBodyGyro-std()-Y",6,-0.331702267894737,-0.315799901607843,-0.18922957,-0.944130044727273,-0.94248658631579,-0.943634949473684
"tBodyGyro-std()-Z",6,-0.383139334736842,-0.18390018167451,-0.0940797929729167,-0.939681350909091,-0.947782155964912,-0.939141878596491
"tBodyGyroJerk-std()-X",6,-0.18260093354386,-0.186763293747059,0.0393387960854167,-0.943714804727273,-0.946423593157895,-0.939611608245614
"tBodyGyroJerk-std()-Y",6,-0.416390246140351,-0.486494120980392,-0.193508405479167,-0.961780726363636,-0.962422163684211,-0.958628819649123
"tBodyGyroJerk-std()-Z",6,-0.166684422233333,-0.170814790834118,0.193206498960417,-0.958787671272727,-0.962758177192982,-0.959579071578947
"tBodyAccMag-std()",6,-0.266734167368421,-0.0791508842176471,0.373611914166667,-0.931572655636364,-0.939310249649123,-0.897326245964912
"tGravityAccMag-std()",6,-0.266734167368421,-0.0791508842176471,0.373611914166667,-0.931572655636364,-0.939310249649123,-0.897326245964912
"tBodyAccJerkMag-std()",6,-0.0706029648421053,-0.169970363039216,0.209502174375,-0.948181827818182,-0.956099145964912,-0.950341934385965
"tBodyGyroMag-std()",6,-0.36560291677193,-0.199893710196078,-0.0426276750979167,-0.921259472727273,-0.915891572982456,-0.920914497017544
"tBodyGyroJerkMag-std()",6,-0.364708342315789,-0.440079851313725,-0.111228416159583,-0.950150571818182,-0.952536233859649,-0.953157001578947
"fBodyAcc-std()-X",6,-0.34522769,-0.0211335627276471,0.403369766666667,-0.982451284727273,-0.984067374035088,-0.932462941461404
"fBodyAcc-std()-Y",6,0.101699642168947,0.159123777172549,0.283247837625,-0.925676956,-0.921449111052632,-0.929711219929825
"fBodyAcc-std()-Z",6,-0.550474621754386,-0.36587418445098,-0.4060143105,-0.925768475636364,-0.922067224210526,-0.924004748421053
"fBodyAccJerk-std()-X",6,-0.19269469414386,-0.186815074235294,0.0886515099394167,-0.971488767454545,-0.975235677719298,-0.968619159473684
"fBodyAccJerk-std()-Y",6,0.0314450678263158,-0.0169811409705882,0.341242392604167,-0.946880042,-0.950681450350877,-0.935717452807018
"fBodyAccJerk-std()-Z",6,-0.608624354210526,-0.571673957058824,-0.389057047125,-0.961636555090909,-0.969895845789474,-0.963567540877193
"fBodyGyro-std()-X",6,-0.515323854385965,-0.390248128039216,-0.286724914610417,-0.963407046545455,-0.952817395263158,-0.962164978596491
"fBodyGyro-std()-Y",6,-0.332008706842105,-0.31361857145098,-0.235470976166667,-0.944901470363636,-0.942539174210526,-0.945365097894737
"fBodyGyro-std()-Z",6,-0.512209233508772,-0.309998085098039,-0.275667262770833,-0.947326797818182,-0.95445570245614,-0.947136774385965
"fBodyAccMag-std()",6,-0.421683093508772,-0.222161433666667,0.1446227570625,-0.939547202909091,-0.94456410754386,-0.905373979824561
"fBodyBodyAccJerkMag-std()",6,-0.0964999702982456,-0.177734840922353,0.15480886140625,-0.947304700363636,-0.95538157877193,-0.951552664035088
"fBodyBodyGyroMag-std()",6,-0.510648322631579,-0.318173892545098,-0.242353857320833,-0.929549141636364,-0.923108761578947,-0.928694890175439
"fBodyBodyGyroJerkMag-std()",6,-0.408078906482456,-0.455937719019608,-0.145733545496458,-0.951196693454545,-0.952088499473684,-0.955504654561404
