"","Subject","LAYING","SITTING","STANDING","WALKING","WALKING_DOWNSTAIRS","WALKING_UPSTAIRS"
"tBodyAcc-std()-Y",24,-0.154127498163793,-0.116804488966102,-0.102607326783636,-0.956255962058824,-0.936871974347826,-0.983126461944444
"tBodyAcc-std()-Z",24,-0.288840016206897,-0.255601012881356,-0.205566380745455,-0.957056111470588,-0.930283530144928,-0.973566958888889
"tGravityAcc-std()-X",24,-0.983132400344828,-0.962190567457627,-0.961845327454545,-0.989660149852941,-0.992197591884058,-0.960412164305556
"tGravityAcc-std()-Y",24,-0.962578844310345,-0.916690779830509,-0.941478979454546,-0.971692544705882,-0.968155388695652,-0.993454358055556
"tGravityAcc-std()-Z",24,-0.962822966551724,-0.934952938983051,-0.942207718727273,-0.963406795735294,-0.94618494942029,-0.979239668194444
"tBodyAccJerk-std()-X",24,-0.485863255344828,-0.49876467220339,-0.337218894,-0.988564382205882,-0.980573836811594,-0.98636543375
"tBodyAccJerk-std()-Y",24,-0.302220161206897,-0.51522075220339,-0.169291887741818,-0.979573678088235,-0.967745638695652,-0.982430495
"tBodyAccJerk-std()-Z",24,-0.491189466034483,-0.523807264237288,-0.290239376563636,-0.984662946764706,-0.977716354927536,-0.983087366805556
"tBodyGyro-std()-X",24,-0.580597373275862,-0.577426408813559,-0.431919067945455,-0.988111648676471,-0.960738660289855,-0.982651720138889
"tBodyGyro-std()-Y",24,-0.487166280172414,-0.568534124576271,-0.484673524,-0.977954005147059,-0.967298518695652,-0.960299550972222
"tBodyGyro-std()-Z",24,-0.396154003275862,-0.27459628379661,-0.491077244909091,-0.971277654117647,-0.969958678115942,-0.98170136125
"tBodyGyroJerk-std()-X",24,-0.490773455517241,-0.640489537966102,-0.358444550225455,-0.991442007794118,-0.975856809130435,-0.979865720555556
"tBodyGyroJerk-std()-Y",24,-0.514246569655172,-0.646644373728814,-0.519326735090909,-0.989780810588235,-0.981983572028985,-0.978091312777778
"tBodyGyroJerk-std()-Z",24,-0.557968202931034,-0.648975330847458,-0.478690941272727,-0.989850160294118,-0.983276883478261,-0.992381595972222
"tBodyAccMag-std()",24,-0.48106401862069,-0.30685447,-0.0224839122854545,-0.963779683235294,-0.94790101173913,-0.969354834166667
"tGravityAccMag-std()",24,-0.48106401862069,-0.30685447,-0.0224839122854545,-0.963779683235294,-0.94790101173913,-0.969354834166667
"tBodyAccJerkMag-std()",24,-0.409824562586207,-0.441068689830508,-0.143501970018182,-0.985418456176471,-0.973108343043478,-0.983605927361111
"tBodyGyroMag-std()",24,-0.563863212586207,-0.503929060169492,-0.3636948774,-0.969257162647059,-0.95310477884058,-0.957829934722222
"tBodyGyroJerkMag-std()",24,-0.556022765862069,-0.638180352881356,-0.459159852363636,-0.990724530735294,-0.979995718695652,-0.978659102222222
"fBodyAcc-std()-X",24,-0.462733639137931,-0.326165553050847,-0.0349085946785455,-0.991100005441176,-0.988851853478261,-0.965167081805556
"fBodyAcc-std()-Y",24,-0.182766476862069,-0.107787679328814,-0.169191147529091,-0.954998005147059,-0.934454791304348,-0.984571808472222
"fBodyAcc-std()-Z",24,-0.314646918448276,-0.28314344338983,-0.291553822381818,-0.954402697794118,-0.923802467681159,-0.973057781805556
"fBodyAccJerk-std()-X",24,-0.507640734482759,-0.527104719152542,-0.355930598,-0.9892888075,-0.981721691014493,-0.988140517777778
"fBodyAccJerk-std()-Y",24,-0.294353545672414,-0.535843319152542,-0.163626807636364,-0.981550132794118,-0.970228184202899,-0.984124532361111
"fBodyAccJerk-std()-Z",24,-0.511115619482759,-0.562727123050847,-0.328569968545455,-0.986008449264706,-0.979936740869565,-0.983185637916667
"fBodyGyro-std()-X",24,-0.616915839310345,-0.602945480677966,-0.484894683818182,-0.988891551764706,-0.961885695217391,-0.984713284166667
"fBodyGyro-std()-Y",24,-0.495896271896552,-0.586177824237288,-0.523412701636364,-0.976252427794118,-0.965798055507246,-0.95779294875
"fBodyGyro-std()-Z",24,-0.453337858448276,-0.311996408983051,-0.573281905454545,-0.972851787647059,-0.972688652173913,-0.983602745694445
"fBodyAccMag-std()",24,-0.590265845517241,-0.406283377627119,-0.175291708678182,-0.965852262058824,-0.949522556376812,-0.971063024027778
"fBodyBodyAccJerkMag-std()",24,-0.40297998362069,-0.45964779779661,-0.0827554911536364,-0.98561372,-0.973195509565217,-0.98328511625
"fBodyBodyGyroMag-std()",24,-0.668032801896552,-0.54907099,-0.470147270181818,-0.969105899117647,-0.954407176956522,-0.961369084583333
"fBodyBodyGyroJerkMag-std()",24,-0.567447731896552,-0.653876950677966,-0.478030486181818,-0.990933058235294,-0.9797551,-0.980096981111111
