"","Subject","LAYING","SITTING","STANDING","WALKING","WALKING_DOWNSTAIRS","WALKING_UPSTAIRS"
"fBodyAccMag-meanFreq()",4,0.382096409966667,-0.108017171661154,0.101078170917778,0.028092110644,-0.102971757742857,0.241697899814815
"fBodyBodyAccJerkMag-mean()",4,-0.318587811,-0.397406285,-0.175295286557778,-0.9625007338,-0.956139283571429,-0.96228712537037
"fBodyBodyAccJerkMag-meanFreq()",4,0.111486484954333,0.0497462736942308,0.0926236938266667,0.22719801466,0.201262207319643,0.274027349574074
"fBodyBodyGyroMag-mean()",4,-0.609285588016667,-0.575794072115385,-0.429213369555556,-0.9487697524,-0.914209165714286,-0.961556660185185
"fBodyBodyGyroMag-meanFreq()",4,0.0697301245295,-0.150274479246154,0.0600292045888889,-0.20008475764,-0.286128312085714,-0.259851969798148
"fBodyBodyGyroJerkMag-mean()",4,-0.724327420666667,-0.740749226346154,-0.621752455777778,-0.9765477634,-0.964471139464286,-0.983609073333333
"fBodyBodyGyroJerkMag-meanFreq()",4,0.26535537398,0.179517012258654,0.144436925733333,0.08593420296,0.0609850024464286,0.202949381537037
"tBodyAcc-std()-X",4,-0.440829971333333,-0.204933042903846,0.0111935496222222,-0.980309931,-0.97692058,-0.954193738888889
"tBodyAcc-std()-Y",4,-0.0788267367683333,-0.0666899105180769,-0.21859832499,-0.89022398108,-0.86159737875,-0.941714042407407
"tBodyAcc-std()-Z",4,-0.586252806833333,-0.372137777692308,-0.479185977111111,-0.9322030066,-0.896880538392857,-0.962667314814815
"tGravityAcc-std()-X",4,-0.983826494833333,-0.958495235576923,-0.955258881333333,-0.9814052948,-0.972908355892857,-0.921199965925926
"tGravityAcc-std()-Y",4,-0.967963221,-0.923376019038462,-0.932066041111111,-0.93272710386,-0.917613464821429,-0.969816635740741
"tGravityAcc-std()-Z",4,-0.962968112,-0.919619453269231,-0.937753794444444,-0.9509492546,-0.899404775267857,-0.976176608888889
"tBodyAccJerk-std()-X",4,-0.297042612533333,-0.380488027307692,-0.145759708684667,-0.9767421962,-0.972586541964286,-0.978302781111111
"tBodyAccJerk-std()-Y",4,-0.221165131581667,-0.281543175326923,-0.146242294857778,-0.9445961056,-0.938354677857143,-0.942209488333333
"tBodyAccJerk-std()-Z",4,-0.7513913825,-0.726495311923077,-0.626646986888889,-0.9790387658,-0.973054201071429,-0.978511984259259
"tBodyGyro-std()-X",4,-0.500916659,-0.454431043269231,-0.370244695288889,-0.9701317904,-0.909687974464286,-0.973102422222222
"tBodyGyro-std()-Y",4,-0.665394092833333,-0.551185569230769,-0.699453537111111,-0.9584681204,-0.949227146964286,-0.961109291851852
"tBodyGyro-std()-Z",4,-0.662608226,-0.360811047884615,-0.498480800444444,-0.9279722294,-0.909995038571429,-0.962073755
"tBodyGyroJerk-std()-X",4,-0.492341066833333,-0.533666803846154,-0.395995494444444,-0.9698997312,-0.949633878571429,-0.975103204259259
"tBodyGyroJerk-std()-Y",4,-0.807419937,-0.840722752692308,-0.816858240222222,-0.984441358,-0.976065174642857,-0.986855629814815
"tBodyGyroJerk-std()-Z",4,-0.640454132833333,-0.556236584807692,-0.325780073711111,-0.9688048316,-0.957982019464286,-0.983965359814815
"tBodyAccMag-std()",4,-0.527679103166667,-0.212012300480769,-0.0819559041111111,-0.9144078448,-0.890976683392857,-0.931292216611111
"tGravityAccMag-std()",4,-0.527679103166667,-0.212012300480769,-0.0819559041111111,-0.9144078448,-0.890976683392857,-0.931292216611111
"tBodyAccJerkMag-std()",4,-0.316918956,-0.437261477884615,-0.216858921977778,-0.9625491104,-0.958159482142857,-0.960786430740741
"tBodyGyroMag-std()",4,-0.553116111166667,-0.510974134423077,-0.3805726254,-0.928898293,-0.885144317678571,-0.947031781666667
"tBodyGyroJerkMag-std()",4,-0.7301463685,-0.755270457692308,-0.637079543555556,-0.9758066902,-0.964282784285714,-0.982698213703704
"fBodyAcc-std()-X",4,-0.447234929666667,-0.173217219014423,0.0390098262533333,-0.9819081892,-0.978737637678571,-0.952464881481481
"fBodyAcc-std()-Y",4,-0.101799450565167,-0.101434446040385,-0.32253131772,-0.8894673494,-0.857380281803571,-0.946380971111111
"fBodyAcc-std()-Z",4,-0.594198325666667,-0.345109817692308,-0.512694303111111,-0.9269993168,-0.887554317678571,-0.962154454259259
"fBodyAccJerk-std()-X",4,-0.29732607245,-0.396762584807692,-0.208250062317778,-0.9787769122,-0.975706723571429,-0.980079292592593
"fBodyAccJerk-std()-Y",4,-0.2099000063,-0.314525030788462,-0.177202094317778,-0.949293158,-0.944075308928571,-0.944366881666667
"fBodyAccJerk-std()-Z",4,-0.772359087333333,-0.762772175,-0.668867334444444,-0.9816994482,-0.976229505535714,-0.980261236296296
"fBodyGyro-std()-X",4,-0.542646759,-0.483548693461538,-0.414919000955556,-0.973333107,-0.912464793928571,-0.975094739444444
"fBodyGyro-std()-Y",4,-0.654657770166667,-0.489824279230769,-0.691518367333333,-0.954120419,-0.945825840178571,-0.956182500185185
"fBodyGyro-std()-Z",4,-0.716458475166667,-0.424533512307692,-0.621658471333333,-0.9328683544,-0.91665163125,-0.965807466666667
"fBodyAccMag-std()",4,-0.651172628166667,-0.301005898461538,-0.263644030288889,-0.9198157096,-0.895340042142857,-0.937187975962963
"fBodyBodyAccJerkMag-std()",4,-0.320458701,-0.497324087307692,-0.280426776955556,-0.9615845194,-0.96003249875,-0.958037119259259
"fBodyBodyGyroMag-std()",4,-0.593937200833333,-0.552489628846154,-0.457674088,-0.9288505544,-0.887194404285714,-0.947100325185185
"fBodyBodyGyroJerkMag-std()",4,-0.757768081166667,-0.794209483076923,-0.685470931777778,-0.9762617538,-0.9664302175,-0.982543631666667
