"","Subject","LAYING","SITTING","STANDING","WALKING","WALKING_DOWNSTAIRS","WALKING_UPSTAIRS"
"fBodyAccMag-meanFreq()",16,0.175600477686275,-0.0937396805764706,0.0201391853085106,0.240617264101449,0.0924921398371795,-0.121302340485714
"fBodyBodyAccJerkMag-mean()",16,-0.378278490588235,-0.475597717843137,-0.0745659082223404,-0.983968635942029,-0.986502687948718,-0.987514525142857
"fBodyBodyAccJerkMag-meanFreq()",16,0.0921999142870588,0.0673443714078431,-0.0148414437446808,0.320055144681159,0.344673907153846,0.353266127962857
"fBodyBodyGyroMag-mean()",16,-0.669228540784314,-0.630546675490196,-0.488253939574468,-0.954060994347826,-0.975448632179487,-0.970249638857143
"fBodyBodyGyroMag-meanFreq()",16,0.179727428509804,-0.279231071313725,0.041547289106383,0.000688060278260866,-0.0835937870487179,-0.124998552485714
"fBodyBodyGyroJerkMag-mean()",16,-0.72068229,-0.787833632352941,-0.58966315,-0.989363136376812,-0.99117243,-0.988695277714286
"fBodyBodyGyroJerkMag-meanFreq()",16,0.1076755658,0.13453789232549,0.102927876712766,0.232631765847826,0.211078134223077,0.090987582813
"tBodyAcc-std()-X",16,-0.404692523921569,-0.397083831568627,0.207251997929787,-0.986825605362319,-0.989076811794872,-0.973691429428571
"tBodyAcc-std()-Y",16,-0.314569762352941,-0.163732745078431,-0.146993837655319,-0.951607872463768,-0.960298267692308,-0.943061150285714
"tBodyAcc-std()-Z",16,-0.159799790235294,-0.129283825721569,0.0114353944787234,-0.939672247101449,-0.953468961666667,-0.965490276285714
"tGravityAcc-std()-X",16,-0.982469595490196,-0.948413552745098,-0.957785118085106,-0.980158243333333,-0.985359689871795,-0.963761977857143
"tGravityAcc-std()-Y",16,-0.973784841960784,-0.933657461176471,-0.955487793617021,-0.968023206956522,-0.980552435769231,-0.966087103857143
"tGravityAcc-std()-Z",16,-0.961387254313726,-0.907649558823529,-0.910588943191489,-0.945813561478261,-0.959562830769231,-0.967886002
"tBodyAccJerk-std()-X",16,-0.396223738431373,-0.521089140196078,-0.101186926595745,-0.990861134782609,-0.991026497435897,-0.988416723857143
"tBodyAccJerk-std()-Y",16,-0.425563858627451,-0.425625937254902,-0.261684752425532,-0.981800970724638,-0.98262195474359,-0.984867286857143
"tBodyAccJerk-std()-Z",16,-0.44025821745098,-0.593411129607843,-0.303381582831915,-0.983487212898551,-0.988073825641026,-0.987644127
"tBodyGyro-std()-X",16,-0.654171847058823,-0.508087166666667,-0.45418847106383,-0.981037373333333,-0.973400107564103,-0.977010769857143
"tBodyGyro-std()-Y",16,-0.612593634117647,-0.58638289372549,-0.528329304680851,-0.958336595507246,-0.980110277307692,-0.970747514
"tBodyGyro-std()-Z",16,-0.365489530588235,-0.365025170078431,-0.444636334893617,-0.960287831304348,-0.982357006410256,-0.984781484857143
"tBodyGyroJerk-std()-X",16,-0.675889722745098,-0.707264168627451,-0.623676024255319,-0.98958327942029,-0.987102322692308,-0.985835459428571
"tBodyGyroJerk-std()-Y",16,-0.712237752941177,-0.77471906627451,-0.583421784680851,-0.990621793333333,-0.992589441153846,-0.989046576
"tBodyGyroJerk-std()-Z",16,-0.571264779411765,-0.717101021960784,-0.540633469361702,-0.988364321449275,-0.992698522948718,-0.994465157714286
"tBodyAccMag-std()",16,-0.47180926745098,-0.334795080196078,0.119183740638298,-0.941051236086957,-0.95729449448718,-0.957895927714286
"tGravityAccMag-std()",16,-0.47180926745098,-0.334795080196078,0.119183740638298,-0.941051236086957,-0.95729449448718,-0.957895927714286
"tBodyAccJerkMag-std()",16,-0.403386563921569,-0.493067129607843,-0.0783498875595745,-0.983615334057971,-0.986761550641026,-0.987891003571429
"tBodyGyroMag-std()",16,-0.665078404313725,-0.518189646470588,-0.422315316808511,-0.937942404637681,-0.964105768461539,-0.959020036285714
"tBodyGyroJerkMag-std()",16,-0.722808438431373,-0.797293228431373,-0.595822214468085,-0.988261252608696,-0.990809427435897,-0.988212425428571
"fBodyAcc-std()-X",16,-0.409070488039216,-0.369636140980392,0.266115492098298,-0.986892418405797,-0.989100620641026,-0.971409075142857
"fBodyAcc-std()-Y",16,-0.354370678627451,-0.166324239117647,-0.208680587882979,-0.949829260434783,-0.958174310128205,-0.937083636714286
"fBodyAcc-std()-Z",16,-0.180501317941176,-0.094561233145098,-0.0379716239787234,-0.934652146521739,-0.948540267051282,-0.962524372714286
"fBodyAccJerk-std()-X",16,-0.402884115098039,-0.538073090196078,-0.125682818093191,-0.991567867681159,-0.991847149615385,-0.989287359142857
"fBodyAccJerk-std()-Y",16,-0.433612657843137,-0.417127012352941,-0.281507406948936,-0.983230774492754,-0.984236462179487,-0.986215013
"fBodyAccJerk-std()-Z",16,-0.45663628254902,-0.620123586470588,-0.36402669587234,-0.984362469130435,-0.98865796025641,-0.988348904571429
"fBodyGyro-std()-X",16,-0.673741136862745,-0.509896031372549,-0.470373498510638,-0.982057861449275,-0.973926885,-0.977509583571429
"fBodyGyro-std()-Y",16,-0.61194087745098,-0.559600598431373,-0.565214032765957,-0.954343752463768,-0.978402418717949,-0.968135251857143
"fBodyGyro-std()-Z",16,-0.403219791372549,-0.387309489901961,-0.521100818723404,-0.964270052318841,-0.983527402051282,-0.985730995857143
"fBodyAccMag-std()",16,-0.592150985098039,-0.418924256078431,-0.0534137179170213,-0.942588250115942,-0.957173571923077,-0.958111895857143
"fBodyBodyAccJerkMag-std()",16,-0.441447754509804,-0.51993124,-0.0919623368021277,-0.982190554782609,-0.985912716923077,-0.98724716
"fBodyBodyGyroMag-std()",16,-0.721137001568627,-0.532486721568627,-0.479939845914894,-0.938863215072464,-0.963574736025641,-0.958975084
"fBodyBodyGyroJerkMag-std()",16,-0.745726853921569,-0.825314327058824,-0.633479804680851,-0.987506348985507,-0.990672800769231,-0.988058401142857
