"","Subject","LAYING","SITTING","STANDING","WALKING","WALKING_DOWNSTAIRS","WALKING_UPSTAIRS"
"fBodyGyro-meanFreq()-Y",29,-0.362824434528302,-0.666814815306122,-0.376915788125,-0.173147233958333,-0.149854192615385,0.0401385255637681
"fBodyGyro-meanFreq()-Z",29,0.0619511792726415,-0.201814800918367,-0.0201656502508333,-0.0194301189816667,-0.0235538798892308,0.250307629215942
"fBodyAccMag-mean()",29,-0.235683305566038,-0.108306402963265,0.115973968158333,-0.973346531833333,-0.984548094769231,-0.986800645362319
"fBodyAccMag-meanFreq()",29,0.0998266557713208,-0.145077640897959,0.0204223113808333,0.250970927783333,0.179958311861538,0.435846931652174
"fBodyBodyAccJerkMag-mean()",29,-0.108978206490566,-0.239108046693878,0.000448896304791667,-0.990093703833333,-0.989793892615385,-0.993998275797101
"fBodyBodyAccJerkMag-meanFreq()",29,-0.0437918181396792,-0.00164314465612245,0.0327322971791667,0.33623279745,0.388020547984615,0.488088499666667
"fBodyBodyGyroMag-mean()",29,-0.416817853396226,-0.357213897032653,-0.381459881875,-0.980269425833333,-0.980879722923077,-0.98400134173913
"fBodyBodyGyroMag-meanFreq()",29,0.0351798881018868,-0.399892274714286,-0.1015920763425,-0.0696604205566667,-0.0723347010092308,0.233760096173913
"fBodyBodyGyroJerkMag-mean()",29,-0.628501115849057,-0.697454553061225,-0.596578626041667,-0.995063049,-0.991672052,-0.997617389275362
"fBodyBodyGyroJerkMag-meanFreq()",29,0.0796848521886792,0.0535852933469388,0.0844737247270833,0.3077908781325,0.219867066,0.426301679855072
"tBodyAcc-std()-X",29,-0.174337940226415,-0.0867715569693878,0.167383602458333,-0.9907450195,-0.996068635384615,-0.984219555507246
"tBodyAcc-std()-Y",29,-0.0917540612869811,-0.122128287642857,-0.12246346700625,-0.963222497833333,-0.969295721076923,-0.990240946666667
"tBodyAcc-std()-Z",29,-0.242828038264151,0.0995443502346939,-0.223177999879167,-0.968063878166667,-0.980207488923077,-0.987255149855072
"tGravityAcc-std()-X",29,-0.978253538867925,-0.954189013061225,-0.9417361925,-0.984679151833333,-0.996764227384615,-0.972939889855073
"tGravityAcc-std()-Y",29,-0.975272848113208,-0.923007798367347,-0.91390306375,-0.973604289833333,-0.985134032307692,-0.99424764884058
"tGravityAcc-std()-Z",29,-0.945981437169811,-0.858849467142857,-0.869300904791667,-0.966032045333333,-0.984464543538462,-0.98577817826087
"tBodyAccJerk-std()-X",29,-0.22143354279434,-0.182365815065306,-0.023952574044375,-0.993525560333333,-0.993652820615385,-0.99200598942029
"tBodyAccJerk-std()-Y",29,-0.087174644469434,-0.388624195510204,-0.07734083835625,-0.9840551,-0.983338157846154,-0.989513565652174
"tBodyAccJerk-std()-Z",29,-0.461758009811321,-0.678763766530612,-0.478764185,-0.990168733,-0.990593859692308,-0.993288313333333
"tBodyGyro-std()-X",29,-0.598868670943396,-0.323904731622449,-0.282077257508333,-0.990178704833333,-0.977994819846154,-0.994276591304348
"tBodyGyro-std()-Y",29,-0.181802636566038,0.0461103045102041,-0.390460137708333,-0.988334019666667,-0.990364876307692,-0.992750957826087
"tBodyGyro-std()-Z",29,-0.430232441132075,-0.37481514122449,-0.311122615416667,-0.971227991666667,-0.983368643230769,-0.97499461942029
"tBodyGyroJerk-std()-X",29,-0.395909621509434,-0.474932606326531,-0.347807556958333,-0.9933220295,-0.983293061692308,-0.99654254057971
"tBodyGyroJerk-std()-Y",29,-0.587944298490566,-0.73422519244898,-0.693469035833333,-0.995319164666667,-0.995533113076923,-0.997081575652174
"tBodyGyroJerk-std()-Z",29,-0.504130088679245,-0.558417024081633,-0.379769406458333,-0.9928337675,-0.990685705384615,-0.995380794637681
"tBodyAccMag-std()",29,-0.262695063584906,-0.0414696051693878,0.1344811501875,-0.9692903165,-0.981745712923077,-0.981572147681159
"tGravityAccMag-std()",29,-0.262695063584906,-0.0414696051693878,0.1344811501875,-0.9692903165,-0.981745712923077,-0.981572147681159
"tBodyAccJerkMag-std()",29,-0.133036273622642,-0.254485176020408,-0.0307693372041667,-0.990531729333333,-0.990495689538462,-0.994646916811594
"tBodyGyroMag-std()",29,-0.358814096603774,-0.0800476153673469,-0.26740979843125,-0.971578024666667,-0.975358665384615,-0.977040093043478
"tBodyGyroJerkMag-std()",29,-0.612222937169811,-0.712846318367347,-0.59705704875,-0.994905344,-0.991453632153846,-0.997666071594203
"fBodyAcc-std()-X",29,-0.190355976849057,-0.0790625306306122,0.187438624270833,-0.990617521,-0.996604570307692,-0.983432309130435
"fBodyAcc-std()-Y",29,-0.182068539584906,-0.141258066657755,-0.239349053641667,-0.961693949333333,-0.968278553076923,-0.990680395362319
"fBodyAcc-std()-Z",29,-0.283348100981132,0.203057836877551,-0.262073242045833,-0.965800974333333,-0.978802973692308,-0.986378776086957
"fBodyAccJerk-std()-X",29,-0.307336669773585,-0.211385397877551,-0.0986379156229167,-0.9942201755,-0.994123423538462,-0.99254347826087
"fBodyAccJerk-std()-Y",29,-0.155020660771698,-0.408648946938776,-0.120381521220833,-0.985493318833333,-0.984782782307692,-0.990468082753623
"fBodyAccJerk-std()-Z",29,-0.529034897169811,-0.710116591836735,-0.547320886875,-0.990445861666667,-0.991316374615385,-0.993107759855072
"fBodyGyro-std()-X",29,-0.654313559056604,-0.350338205020408,-0.319123137947917,-0.990727755166667,-0.979162564923077,-0.994652185217391
"fBodyGyro-std()-Y",29,-0.0941359695075472,0.234346783653061,-0.354872689583333,-0.987259808666667,-0.989643721230769,-0.992240785652174
"fBodyGyro-std()-Z",29,-0.494117483018868,-0.444153056530612,-0.416165845833333,-0.972912517166667,-0.984714226461538,-0.976858964492754
"fBodyAccMag-std()",29,-0.393257505471698,-0.155993755897959,-0.0330868111229167,-0.971218019833333,-0.982247716,-0.981599783623188
"fBodyBodyAccJerkMag-std()",29,-0.169506499226415,-0.280583556530612,-0.0797714324854167,-0.989822909333333,-0.990327934615385,-0.994366667681159
"fBodyBodyGyroMag-std()",29,-0.429156830566038,-0.074331469755102,-0.323024575098542,-0.971011373,-0.975938728769231,-0.976679046231884
"fBodyBodyGyroJerkMag-std()",29,-0.618667722641509,-0.756464186122449,-0.626675982083333,-0.994742028,-0.991516778307692,-0.99758523057971
