"","Subject","LAYING","SITTING","STANDING","WALKING","WALKING_DOWNSTAIRS","WALKING_UPSTAIRS"
"fBodyAccJerk-mean()-Y",20,0.157933952294118,-0.312161098966667,0.20582901724,-0.971158287575758,-0.935717554109589,-0.9772207075
"fBodyAccJerk-mean()-Z",20,-0.34599447627451,-0.492755895098039,-0.356220245355556,-0.973211461363636,-0.952741107945206,-0.982876212058823
"fBodyAccJerk-meanFreq()-X",20,-0.257051149084314,-0.475001504117647,-0.450948560266667,0.136601130674242,0.0982414306372603,0.116642082939706
"fBodyAccJerk-meanFreq()-Y",20,-0.475080055294118,-0.55340726627451,-0.4985269758,-0.124408290681364,-0.316121168630137,0.0212201874367647
"fBodyAccJerk-meanFreq()-Z",20,-0.152723042398039,-0.448063672745098,-0.480248953555556,-0.0831229746409091,-0.0782931602976712,0.0284929205607353
"fBodyGyro-mean()-X",20,-0.0936248686019608,-0.372684353921569,-0.0629572600911111,-0.969913284393939,-0.881019424794521,-0.982619403529412
"fBodyGyro-mean()-Y",20,0.0310145965868627,-0.162341385629412,-0.138097945555556,-0.964643068787879,-0.91064914109589,-0.973120029558823
"fBodyGyro-mean()-Z",20,-0.108892495684314,0.115076640798039,0.257037841093333,-0.950963363939394,-0.911409911643836,-0.972278603529412
"fBodyGyro-meanFreq()-X",20,-0.0966990321215686,-0.157268645741765,-0.221550022017778,-0.0327018882469697,-0.358192762694521,-0.0430078509941176
"fBodyGyro-meanFreq()-Y",20,0.00139730354666667,-0.260134951568627,-0.0945291604666667,-0.314720986151515,-0.360072092194521,-0.0784003340588235
"fBodyGyro-meanFreq()-Z",20,-0.0890585991356863,-0.268367738086275,-0.101961723088889,-0.144654837851515,-0.235150618682192,0.00832392052941177
"fBodyAccMag-mean()",20,-0.00353341793921569,-0.205009295196078,0.151887747217778,-0.946913451666667,-0.921225595205479,-0.952827071323529
"fBodyAccMag-meanFreq()",20,0.291882701372549,0.0274686447058824,-0.102474919222222,0.0408663540363636,-0.0784367685864384,0.187758018548529
"fBodyBodyAccJerkMag-mean()",20,0.0545269493972549,-0.215014031556863,0.0137917152644444,-0.971730462575758,-0.940007897123288,-0.979695458088235
"fBodyBodyAccJerkMag-meanFreq()",20,0.0864817772705882,-0.0202231093223529,-0.112876280435556,0.22971324275,-0.00613414861917808,0.262706879425
"fBodyBodyGyroMag-mean()",20,-0.0520065599062745,-0.286627716823529,-0.100566103524444,-0.953399068181818,-0.879437674794521,-0.969832241176471
"fBodyBodyGyroMag-meanFreq()",20,0.206699112843137,0.00461127344235294,-0.0374111876106667,-0.174980134954545,-0.305415318547945,0.0116918216382353
"fBodyBodyGyroJerkMag-mean()",20,-0.180365335498431,-0.450393446470588,-0.311668472555556,-0.976108353787879,-0.929600007123288,-0.981119820588235
"fBodyBodyGyroJerkMag-meanFreq()",20,0.0212252251039216,0.119029196719608,-0.0429685325555556,0.13363534380303,-0.133751440545753,0.199653647476471
"tBodyAcc-std()-X",20,-0.208342792019608,-0.116088676011765,0.0745098785288889,-0.983081858939394,-0.967209961232877,-0.962249114705882
"tBodyAcc-std()-Y",20,0.489771808627451,0.15219632835098,0.616937015333333,-0.93612270469697,-0.87541041109589,-0.964098180294118
"tBodyAcc-std()-Z",20,-0.228734217372549,-0.229249455098039,-0.160938536488889,-0.929106396818182,-0.913142481643836,-0.972571998382353
"tGravityAcc-std()-X",20,-0.970327266470588,-0.931405014313725,-0.940458075111111,-0.985829034393939,-0.981916942054795,-0.928674215147059
"tGravityAcc-std()-Y",20,-0.962003383529412,-0.92459435372549,-0.908577153777778,-0.966983534242424,-0.957462721369863,-0.976018476911765
"tGravityAcc-std()-Z",20,-0.953850439607843,-0.904064093529412,-0.919693532888889,-0.935854966151515,-0.942437325616438,-0.9765185525
"tBodyAccJerk-std()-X",20,-0.090645041854902,-0.185695388078431,-0.135699627468889,-0.982078229242424,-0.959528332191781,-0.984270728235294
"tBodyAccJerk-std()-Y",20,0.244310894098039,-0.260789711588235,0.289670966711111,-0.970896863484848,-0.935605650958904,-0.977002606764706
"tBodyAccJerk-std()-Z",20,-0.387664584313725,-0.513641207058824,-0.381503405466667,-0.976522488787879,-0.958936310958904,-0.984989224117647
"tBodyGyro-std()-X",20,-0.23294061427451,-0.492701193921569,-0.204939567711111,-0.976309017121212,-0.886749172739726,-0.984477414264706
"tBodyGyro-std()-Y",20,0.0858321519372549,-0.104722161186078,-0.146794177311111,-0.960104508636364,-0.903913940684931,-0.972941910294118
"tBodyGyro-std()-Z",20,-0.165748467372549,0.184119332796078,0.159723529622222,-0.945771803484848,-0.907343324657534,-0.972409893529412
"tBodyGyroJerk-std()-X",20,-0.253227445431373,-0.471107678431373,-0.249235098988889,-0.977414910909091,-0.921644239863014,-0.989283577352941
"tBodyGyroJerk-std()-Y",20,-0.127554090666667,-0.393988623529412,-0.334568787888889,-0.979684097272727,-0.947633070684932,-0.981540062058823
"tBodyGyroJerk-std()-Z",20,-0.22704432732549,-0.253867089670588,0.00307854550222222,-0.979742084090909,-0.948669854794521,-0.986670534411765
"tBodyAccMag-std()",20,-0.156930391921569,-0.198269718823529,0.172636361444444,-0.937764028181818,-0.910672094794521,-0.939489444558824
"tGravityAccMag-std()",20,-0.156930391921569,-0.198269718823529,0.172636361444444,-0.937764028181818,-0.910672094794521,-0.939489444558824
"tBodyAccJerkMag-std()",20,0.0210765716843137,-0.239444370019608,0.0467185842571111,-0.972537871515151,-0.938454372328767,-0.980161687058824
"tBodyGyroMag-std()",20,-0.0367853189588235,-0.253929985803922,-0.0305762438706667,-0.941069909848485,-0.843683410273973,-0.962153597941176
"tBodyGyroJerkMag-std()",20,-0.149864146847059,-0.455396068627451,-0.275591880382222,-0.97507615,-0.926328788356164,-0.981079301617647
"fBodyAcc-std()-X",20,-0.234985644352941,-0.108444759592157,0.113033424261778,-0.98397837530303,-0.96980617890411,-0.960997907205882
"fBodyAcc-std()-Y",20,0.438436341294118,0.16454675022549,0.560191344,-0.935031700454545,-0.872525409452055,-0.964960988382353
"fBodyAcc-std()-Z",20,-0.26649772672549,-0.242438965196078,-0.213916756933333,-0.924947175454545,-0.910995860273973,-0.971901324705882
"fBodyAccJerk-std()-X",20,-0.122237205541176,-0.187090779486275,-0.147278592755556,-0.983565760757576,-0.963098911506849,-0.986213883088235
"fBodyAccJerk-std()-Y",20,0.255614062961569,-0.255008282372549,0.293119526444444,-0.972776577272727,-0.94047417890411,-0.978451446764706
"fBodyAccJerk-std()-Z",20,-0.427690451960784,-0.533201712745098,-0.405294896466667,-0.978458923030303,-0.963973097671233,-0.985707806323529
"fBodyGyro-std()-X",20,-0.279931528352941,-0.532021733921569,-0.253365630644444,-0.978433538484848,-0.890525705068493,-0.985154588529412
"fBodyGyro-std()-Y",20,0.107704805445098,-0.079046721372549,-0.159961424355556,-0.958015696363636,-0.901237499589041,-0.973092518088235
"fBodyGyro-std()-Z",20,-0.264957205764706,0.095476833245098,0.0183050845333333,-0.949176822121212,-0.914872014383562,-0.974995267058824
"fBodyAccMag-std()",20,-0.389934004313725,-0.320241012294118,0.000242174637777778,-0.942151231515152,-0.918651880273973,-0.9418940855
"fBodyBodyAccJerkMag-std()",20,-0.0310650270227451,-0.280450026862745,0.0790379799133333,-0.972597744242424,-0.936025033013699,-0.979565196911765
"fBodyBodyGyroMag-std()",20,-0.196210236058824,-0.360948341823529,-0.151681987177778,-0.943725755909091,-0.849127347123288,-0.964205915441177
"fBodyBodyGyroJerkMag-std()",20,-0.171975765239216,-0.50282154372549,-0.281657285946667,-0.975226588333333,-0.927225720410959,-0.981986152941177
