"","Subject","LAYING","SITTING","STANDING","WALKING","WALKING_DOWNSTAIRS","WALKING_UPSTAIRS"
"fBodyAccJerk-mean()-Y",17,-0.194232721737705,-0.37705192875,-0.351268404347826,-0.9883274196875,-0.986278342435897,-0.977212387746479
"fBodyAccJerk-mean()-Z",17,-0.523427055737705,-0.633017707916667,-0.498668458043478,-0.9888280653125,-0.989563633076923,-0.98038005915493
"fBodyAccJerk-meanFreq()-X",17,-0.43680842295082,-0.576044001875,-0.508557029565217,0.232009757914063,0.257118196283333,0.188447976580282
"fBodyAccJerk-meanFreq()-Y",17,-0.40049341595082,-0.474055998333333,-0.559085845869565,0.0885338998796875,0.0739987319439744,0.0279305879725352
"fBodyAccJerk-meanFreq()-Z",17,-0.446731876721311,-0.552822976041667,-0.452939005217391,0.099508166859375,0.0847226210125641,0.0265752327492958
"fBodyGyro-mean()-X",17,-0.40771670852459,-0.416223018291667,-0.316412962967391,-0.98841106765625,-0.980696264102564,-0.971949211126761
"fBodyGyro-mean()-Y",17,-0.490166286557377,-0.521435415208333,-0.451126869347826,-0.98879397953125,-0.987334041282051,-0.973669098591549
"fBodyGyro-mean()-Z",17,-0.398809217540984,-0.324273713333333,-0.403380386086957,-0.98161709828125,-0.985954978205128,-0.976164852112676
"fBodyGyro-meanFreq()-X",17,-0.102582658990164,-0.230933831489583,-0.279498021580435,0.167684958779688,-0.139034612666154,0.00656792310211268
"fBodyGyro-meanFreq()-Y",17,-0.0761681172065574,-0.210551597316667,-0.0744451681576087,-0.148799346228125,-0.162736719461538,0.0154847631971831
"fBodyGyro-meanFreq()-Z",17,-0.163270727868852,-0.349178571291667,-0.154726798605435,0.123430240928125,0.0601796814102564,0.131970584167183
"fBodyAccMag-mean()",17,-0.429380043442623,-0.150305643291667,0.0580680522108696,-0.973626755,-0.980967748205128,-0.961046326338028
"fBodyAccMag-meanFreq()",17,0.174349227754098,-0.184408514979167,-0.0553633752984783,0.126009669051562,0.119058407512821,-0.0494678208816901
"fBodyBodyAccJerkMag-mean()",17,-0.335938891803279,-0.360299853125,-0.188680399771739,-0.99142725046875,-0.990162798846154,-0.979687318732394
"fBodyBodyAccJerkMag-meanFreq()",17,0.0274103270236066,-0.0890136151333333,-0.0445946372391304,0.38152125453125,0.426849040797436,0.374273668633803
"fBodyBodyGyroMag-mean()",17,-0.518618058688525,-0.504066956875,-0.40943875826087,-0.98336929234375,-0.984291131538461,-0.969014444788732
"fBodyBodyGyroMag-meanFreq()",17,0.351564688770492,-0.103520890333333,-0.0258920214847826,-0.0181759388351563,-0.115635141833333,-0.0465567390414085
"fBodyBodyGyroJerkMag-mean()",17,-0.582711859672131,-0.669008763541667,-0.57734888,-0.995204564375,-0.992723939358974,-0.982765526478873
"fBodyBodyGyroJerkMag-meanFreq()",17,0.152044228696721,0.0865541719604167,0.163045288093478,0.3586823609625,0.314617814282051,0.242850862323944
"tBodyAcc-std()-X",17,-0.31950017295082,-0.062952754100625,0.187719760269565,-0.9944439053125,-0.991163919871795,-0.972960567323944
"tBodyAcc-std()-Y",17,-0.0175797885542623,-0.0131721014395833,-0.0607892037384783,-0.96185862984375,-0.968176663717949,-0.944792875211268
"tBodyAcc-std()-Z",17,-0.265824489180328,-0.230220954239583,-0.231064156615217,-0.96572919578125,-0.970462679230769,-0.953476700140845
"tGravityAcc-std()-X",17,-0.980983351639344,-0.949460372291667,-0.950026242173913,-0.99019661703125,-0.985751365769231,-0.961063222394366
"tGravityAcc-std()-Y",17,-0.968613202622951,-0.91597346625,-0.946576675652174,-0.9667201059375,-0.975810476025641,-0.961466681267606
"tGravityAcc-std()-Z",17,-0.956903248196721,-0.930159843541667,-0.901097766521739,-0.9566106440625,-0.969171762179487,-0.957164565211268
"tBodyAccJerk-std()-X",17,-0.355492635409836,-0.292665827083333,-0.103436471413043,-0.99434060296875,-0.992094005512821,-0.981489017183099
"tBodyAccJerk-std()-Y",17,-0.0935385034,-0.349791873229167,-0.304063534173913,-0.98863700234375,-0.98666125974359,-0.976960542816901
"tBodyAccJerk-std()-Z",17,-0.534303311639344,-0.657430836041667,-0.536331570652174,-0.990529261875,-0.991217027307692,-0.98281300056338
"tBodyGyro-std()-X",17,-0.47981351295082,-0.496562732729167,-0.370436868891304,-0.98963832578125,-0.981373082948718,-0.975893061830986
"tBodyGyro-std()-Y",17,-0.454932903934426,-0.493044125208333,-0.459281989565217,-0.98612868078125,-0.985121164615385,-0.971484336197183
"tBodyGyro-std()-Z",17,-0.386044435409836,-0.234402350714583,-0.468462984347826,-0.9797052259375,-0.985538363333333,-0.976200771267606
"tBodyGyroJerk-std()-X",17,-0.431296148196721,-0.606044344375,-0.526801825217391,-0.9952559371875,-0.989257196282051,-0.980792372112676
"tBodyGyroJerk-std()-Y",17,-0.560203489016393,-0.676722847708333,-0.572144734130435,-0.9949818809375,-0.993699908589744,-0.983135596619718
"tBodyGyroJerk-std()-Z",17,-0.524422887377049,-0.610586202291667,-0.542770646521739,-0.9938412575,-0.992327099487179,-0.988221713380282
"tBodyAccMag-std()",17,-0.461837866885246,-0.1028777303875,0.0914076757326087,-0.96506519109375,-0.975377309871795,-0.948257993521127
"tGravityAccMag-std()",17,-0.461837866885246,-0.1028777303875,0.0914076757326087,-0.96506519109375,-0.975377309871795,-0.948257993521127
"tBodyAccJerkMag-std()",17,-0.275672786229508,-0.390912450416667,-0.206576683876087,-0.99144649921875,-0.990363248205128,-0.980126745352113
"tBodyGyroMag-std()",17,-0.522494763606557,-0.440837260125,-0.352687281086957,-0.97541025484375,-0.977680837435897,-0.959325498732394
"tBodyGyroJerkMag-std()",17,-0.53970849147541,-0.68231162875,-0.592319490869565,-0.994446755625,-0.992372117307692,-0.982038121126761
"fBodyAcc-std()-X",17,-0.304806274098361,-0.0355381172854167,0.258941676302174,-0.99465731359375,-0.991318528333333,-0.972438525352113
"fBodyAcc-std()-Y",17,-0.0556137930852459,-0.0252781736083333,-0.0860527358695652,-0.959789141875,-0.966427323846154,-0.942791615915493
"fBodyAcc-std()-Z",17,-0.262391594918033,-0.2048157105,-0.245413541641304,-0.96292107328125,-0.966999000897436,-0.950116956478873
"fBodyAccJerk-std()-X",17,-0.343866129016393,-0.287219038291667,-0.0718767032673913,-0.9946131621875,-0.992775377692308,-0.983213244366197
"fBodyAccJerk-std()-Y",17,-0.0470379377672131,-0.365114263583333,-0.298931144913043,-0.98991581109375,-0.988200349487179,-0.978343915774648
"fBodyAccJerk-std()-Z",17,-0.543872996229508,-0.680325770833333,-0.573043711086957,-0.99081824828125,-0.991450377692308,-0.983854158873239
"fBodyGyro-std()-X",17,-0.504849290819672,-0.5244683916875,-0.393194731747826,-0.99004126046875,-0.981791318076923,-0.977203498309859
"fBodyGyro-std()-Y",17,-0.439238787704918,-0.481154119791667,-0.469390428043478,-0.984813098125,-0.983946584871795,-0.970627806901408
"fBodyGyro-std()-Z",17,-0.438768699508197,-0.2778914704375,-0.540949520217391,-0.9809696453125,-0.986725274871795,-0.978357126056338
"fBodyAccMag-std()",17,-0.565162507704918,-0.217393170604167,-0.0618876767130435,-0.9653996796875,-0.975504840641026,-0.949042531690141
"fBodyBodyAccJerkMag-std()",17,-0.211231860180328,-0.437383107916667,-0.236538515947826,-0.99031962640625,-0.989472086666667,-0.979657231408451
"fBodyBodyGyroMag-std()",17,-0.615320077704918,-0.496444579791667,-0.428868687826087,-0.97471085296875,-0.977263418717949,-0.96002383915493
"fBodyBodyGyroJerkMag-std()",17,-0.520385479180328,-0.7241557425,-0.643399203913044,-0.99362452375,-0.992177303589744,-0.981983437605634
