"","Subject","LAYING","SITTING","STANDING","WALKING","WALKING_DOWNSTAIRS","WALKING_UPSTAIRS"
"tBodyAccJerkMag-std()",5,-0.282242276785714,-0.310186545957447,-0.0292570509829787,-0.965757731590909,-0.942962047678571,-0.977477145384615
"tBodyGyroMag-std()",5,-0.492176823571429,-0.354687870212766,-0.360678305253192,-0.931414810454545,-0.867041711785714,-0.958287921923077
"tBodyGyroJerkMag-std()",5,-0.48919974625,-0.557988065531915,-0.450303212340426,-0.970392610454546,-0.947970723571429,-0.98377138
"fBodyAcc-std()-X",5,-0.297517355196429,-0.00473819670425532,0.336554724893617,-0.9825908425,-0.97066840875,-0.964953893653846
"fBodyAcc-std()-Y",5,0.0426026830839286,0.165037631180851,0.0268269875085106,-0.9022915301,-0.867933178017857,-0.972909186730769
"fBodyAcc-std()-Z",5,-0.483059957321429,-0.28925665906383,-0.353397850212766,-0.92184351,-0.858231387857143,-0.965882191153846
"fBodyAccJerk-std()-X",5,-0.3213903195,-0.22532784293617,0.011055933212766,-0.976530547272727,-0.965778920714286,-0.985625270384615
"fBodyAccJerk-std()-Y",5,-0.0545213604089286,-0.105311152804255,0.0901720096791489,-0.954464442045455,-0.936202600714286,-0.96624258
"fBodyAccJerk-std()-Z",5,-0.633429995714286,-0.668825711276596,-0.551178075319149,-0.97602233,-0.96807230125,-0.986135599038461
"fBodyGyro-std()-X",5,-0.529392790178571,-0.501685580212766,-0.51494094106383,-0.969390369318182,-0.912780915714286,-0.980705769807692
"fBodyGyro-std()-Y",5,-0.502683380535714,-0.403486393191489,-0.431552775319149,-0.947571471590909,-0.931857811428571,-0.977257800961538
"fBodyGyro-std()-Z",5,-0.420367075178571,-0.380378006808511,-0.374705187021277,-0.947346476590909,-0.91678935625,-0.963305738076923
"fBodyAccMag-std()",5,-0.519636926071429,-0.254091927148936,0.0428533623276596,-0.925669291136364,-0.886745170714286,-0.962525369423077
"fBodyBodyAccJerkMag-std()",5,-0.305685376071429,-0.378616675957447,-0.089735699787234,-0.966545323409091,-0.943601960178571,-0.976381934807692
"fBodyBodyGyroMag-std()",5,-0.589741506785714,-0.440445051914894,-0.484141274255319,-0.934746865454545,-0.868913993928571,-0.959263063269231
"fBodyBodyGyroJerkMag-std()",5,-0.455665300892857,-0.572485019787234,-0.487128422553191,-0.970675403409091,-0.946196462857143,-0.983434493076923
