"","Subject","LAYING","SITTING","STANDING","WALKING","WALKING_DOWNSTAIRS","WALKING_UPSTAIRS"
"tBodyGyroJerkMag-std()",1,-0.325324878894737,-0.648553044339623,-0.306510645530612,-0.988308728510638,-0.994733238679245,-0.9358409828
"fBodyAcc-std()-X",1,-0.319134719578947,-0.337428188679245,0.0243308391387755,-0.976412313191489,-0.99602834509434,-0.9244374346
"fBodyAcc-std()-Y",1,0.056040006846,0.0217695106566038,-0.112963739953061,-0.917275006382979,-0.972293102075472,-0.8336255561
"fBodyAcc-std()-Z",1,-0.279686751494737,0.0859565543849057,-0.297927894693878,-0.934469558085106,-0.977937259622642,-0.81289155944
"fBodyAccJerk-std()-X",1,-0.133586606326316,-0.461907025849057,-0.0863278966402041,-0.987492994468085,-0.995073759245283,-0.9641607086
"fBodyAccJerk-std()-Y",1,0.106739857136,-0.381777065283019,-0.134580008877551,-0.982513909574468,-0.987018226792453,-0.9322178704
"fBodyAccJerk-std()-Z",1,-0.534713440421053,-0.726040200754717,-0.401721464285714,-0.988339184893617,-0.992349818113208,-0.9605869872
"fBodyGyro-std()-X",1,-0.516691938736842,-0.565892490754717,-0.495422486102041,-0.977904227021277,-0.987497128679245,-0.8822964508
"fBodyGyro-std()-Y",1,-0.0335081597884211,0.151538905566038,-0.181414728657143,-0.962345042553192,-0.987107727735849,-0.9512320494
"fBodyGyro-std()-Z",1,-0.436562227473684,-0.57170784,-0.238443565306122,-0.94391784106383,-0.98234533,-0.9165825082
"fBodyAccMag-std()",1,-0.398032586842105,-0.416260101509434,-0.186530301073469,-0.928444801702128,-0.982313804716981,-0.7983009404
"fBodyBodyAccJerkMag-std()",1,-0.103492403002105,-0.533059853773585,-0.104052260726531,-0.981606177446808,-0.992536003396226,-0.9218039756
"fBodyBodyGyroMag-std()",1,-0.321017953894737,-0.182985518264151,-0.398350390122449,-0.932198374893617,-0.978466072075472,-0.82431943968
"fBodyBodyGyroJerkMag-std()",1,-0.381601911789474,-0.693930521509434,-0.391919876612245,-0.987049617234043,-0.994671123207547,-0.9326606676
