"","Subject","LAYING","SITTING","STANDING","WALKING","WALKING_DOWNSTAIRS","WALKING_UPSTAIRS"
"fBodyAcc-meanFreq()-Y",28,-0.05612513965,-0.0852282260803922,0.0116076206369565,-0.0192655570097222,-0.135430639068354,-0.07483910088875
"fBodyAcc-meanFreq()-Z",28,-0.0130058804962963,-0.192657392490196,0.202030312067391,-0.00273826957083333,-0.126325359674684,0.23330851938875
"fBodyAccJerk-mean()-X",28,-0.36260198037037,-0.318866730039216,-0.0268676982326087,-0.976891804583333,-0.968513715189873,-0.980013419
"fBodyAccJerk-mean()-Y",28,-0.294548344814815,-0.358009373333333,-0.0127039720456522,-0.963054247083333,-0.93516897835443,-0.978094827375
"fBodyAccJerk-mean()-Z",28,-0.498754491111111,-0.587813565294118,-0.365287434717391,-0.972939551944444,-0.964751238734177,-0.970251565375
"fBodyAccJerk-meanFreq()-X",28,-0.353217731666667,-0.232074537770588,-0.276941823673913,0.147680902402778,0.146890848677215,0.104292020185
"fBodyAccJerk-meanFreq()-Y",28,-0.492410732962963,-0.362750971627451,-0.393681484543478,-0.211341156344444,-0.350627823255696,0.0010860935176125
"fBodyAccJerk-meanFreq()-Z",28,-0.301043747996296,-0.30720151845098,-0.073632510748913,-0.0896276806138889,-0.119606462673418,0.038219081345
"fBodyGyro-mean()-X",28,-0.374681071666667,-0.403636283921569,-0.0299969963043478,-0.973724326388889,-0.880426103164557,-0.946804234625
"fBodyGyro-mean()-Y",28,-0.50468173962963,-0.522066500784314,-0.217100157608696,-0.963117633611111,-0.948160785316456,-0.9658244555
"fBodyGyro-mean()-Z",28,-0.255029045018519,-0.318210999529412,-0.184392337071739,-0.954180279027778,-0.926655192405063,-0.961164844875
"fBodyGyro-meanFreq()-X",28,-0.0620196965592593,-0.115729101443137,-0.0923021807173913,0.0177422487072222,-0.316450050358228,-0.2588609698375
"fBodyGyro-meanFreq()-Y",28,-0.150925257205556,-0.251074231431373,-0.0645307165065217,-0.320939754194444,-0.35931164035443,-0.34947254522625
"fBodyGyro-meanFreq()-Z",28,-0.155076023555556,-0.303254516480392,-0.012251230826087,-0.0574600312055556,-0.197616297073418,0.123627590803375
"fBodyAccMag-mean()",28,-0.352156841666667,-0.213519364760784,0.188840007695652,-0.953928124027778,-0.929146479367089,-0.961035587625
"fBodyAccMag-meanFreq()",28,0.107450069401852,0.0202047636666667,0.0406977206476087,0.0291999772481944,-0.0886594278246835,0.038386092475
"fBodyBodyAccJerkMag-mean()",28,-0.360811456296296,-0.294433415745098,-0.0128823827326087,-0.969178686666667,-0.952727765189873,-0.9734362485
"fBodyBodyAccJerkMag-meanFreq()",28,0.123016249824074,0.172325927735294,0.0545998274521739,0.22911153675,0.133307643270886,0.26685931489625
"fBodyBodyGyroMag-mean()",28,-0.514602424814815,-0.534835409607843,-0.223354793921739,-0.960297525,-0.909652436329114,-0.944218369375
"fBodyBodyGyroMag-meanFreq()",28,-0.00198466764814815,-0.0526395586039216,0.114889052615435,-0.137706077690278,-0.317383910594937,-0.18113593077125
"fBodyBodyGyroJerkMag-mean()",28,-0.595965103703704,-0.662505819411765,-0.396720714347826,-0.979465868888889,-0.958758576835443,-0.971830582375
"fBodyBodyGyroJerkMag-meanFreq()",28,-0.07608392765,0.0991311624941176,0.131260126216957,0.00249592740972222,-0.112442882634177,0.01188286097125
"tBodyAcc-std()-X",28,-0.293003522222222,-0.242062430294118,0.125712887943478,-0.983272806805556,-0.977748638607595,-0.9688882955
"tBodyAcc-std()-Y",28,-0.117886186425926,-0.146753877035294,0.156496646504348,-0.939905244861111,-0.875689216835443,-0.945386780375
"tBodyAcc-std()-Z",28,-0.300928395925926,-0.28598691372549,-0.341031811521739,-0.936667245694444,-0.905123824177215,-0.956450342875
"tGravityAcc-std()-X",28,-0.976693902592593,-0.944697800196078,-0.956921542391304,-0.989132499583333,-0.990059426582279,-0.970599089375
"tGravityAcc-std()-Y",28,-0.968780859814815,-0.927641087843137,-0.948404212173913,-0.971766352361111,-0.962801441898734,-0.9697590285
"tGravityAcc-std()-Z",28,-0.944225031851852,-0.900514013333333,-0.91705975,-0.956087679583333,-0.951782181518987,-0.97912466575
"tBodyAccJerk-std()-X",28,-0.335700184259259,-0.312671655921569,-0.0167652227782609,-0.976286679444444,-0.968604559620253,-0.9801647165
"tBodyAccJerk-std()-Y",28,-0.220123120851852,-0.331602407372549,0.0265530133695652,-0.962219452777778,-0.933768175063291,-0.97867953975
"tBodyAccJerk-std()-Z",28,-0.537470471666667,-0.637488941176471,-0.427053261304348,-0.976327426666667,-0.969765362025316,-0.973071655875
"tBodyGyro-std()-X",28,-0.503798624074074,-0.518818227843137,-0.268106330991304,-0.979671983472222,-0.884032232405063,-0.95516227975
"tBodyGyro-std()-Y",28,-0.497684006666667,-0.479319521372549,-0.259368686847826,-0.956316505972222,-0.940006320126582,-0.960057463625
"tBodyGyro-std()-Z",28,-0.242601384618519,-0.189306812833333,-0.307025006304348,-0.9566328025,-0.925491442911392,-0.96237491175
"tBodyGyroJerk-std()-X",28,-0.399417082777778,-0.494282913529412,-0.16394489726087,-0.982155662638889,-0.928343397721519,-0.9608029485
"tBodyGyroJerk-std()-Y",28,-0.639018554444444,-0.690571101960784,-0.424567878478261,-0.980713868611111,-0.972977006708861,-0.98039978225
"tBodyGyroJerk-std()-Z",28,-0.440927899259259,-0.603568264117647,-0.336212734130435,-0.971001691388889,-0.956497163670886,-0.981418916
"tBodyAccMag-std()",28,-0.39269402,-0.211928666470588,0.135465563932609,-0.947782703333333,-0.917658334177215,-0.9545740295
"tGravityAccMag-std()",28,-0.39269402,-0.211928666470588,0.135465563932609,-0.947782703333333,-0.917658334177215,-0.9545740295
"tBodyAccJerkMag-std()",28,-0.390449724259259,-0.325362338235294,-0.0418872609934783,-0.970301646111111,-0.954068391518987,-0.973312647875
"tBodyGyroMag-std()",28,-0.460511661296296,-0.476923344705882,-0.22448414468913,-0.951065984027778,-0.876917545696203,-0.928940913375
"tBodyGyroJerkMag-std()",28,-0.579861194259259,-0.670132120784314,-0.407132335434783,-0.978441918333333,-0.956266480126582,-0.96977327725
"fBodyAcc-std()-X",28,-0.298832423148148,-0.233726643921569,0.137797082826087,-0.984956708611111,-0.98026749,-0.967324863875
"fBodyAcc-std()-Y",28,-0.168789019540741,-0.178554981115686,0.065301199843913,-0.939885478333333,-0.87446926556962,-0.94200397775
"fBodyAcc-std()-Z",28,-0.326046195925926,-0.281685159607843,-0.416940283043478,-0.9330454775,-0.897600800886076,-0.956770904875
"fBodyAccJerk-std()-X",28,-0.367116416481481,-0.37027368,-0.0980112293695652,-0.977786782222222,-0.971672796708861,-0.98220590125
"fBodyAccJerk-std()-Y",28,-0.191757503603704,-0.349026567647059,-0.00175391954565217,-0.96399042625,-0.936991280253165,-0.981117467
"fBodyAccJerk-std()-Z",28,-0.574579748518519,-0.68790763372549,-0.48848835173913,-0.978327769444444,-0.973572051898734,-0.974530843125
"fBodyGyro-std()-X",28,-0.545480217777778,-0.556383410588235,-0.345453346086957,-0.98161514125,-0.886706768227848,-0.958092114
"fBodyGyro-std()-Y",28,-0.497470739444444,-0.459989315686274,-0.293108364565217,-0.953207017222222,-0.936101609113924,-0.957552988125
"fBodyGyro-std()-Z",28,-0.308243390425926,-0.22624337505098,-0.416505886304348,-0.961561036111111,-0.932039083037975,-0.966312024
"fBodyAccMag-std()",28,-0.511573670555556,-0.334626168823529,-0.074058597676087,-0.952281424444444,-0.923857158227848,-0.95756401875
"fBodyBodyAccJerkMag-std()",28,-0.436273009814815,-0.374495907647059,-0.0883598523695652,-0.970823336388889,-0.954963155316456,-0.972336128625
"fBodyBodyGyroMag-std()",28,-0.516811574074074,-0.528187016862745,-0.362903836717391,-0.953534292638889,-0.878459662025316,-0.931675004125
"fBodyBodyGyroJerkMag-std()",28,-0.589071730555556,-0.70485275745098,-0.464722244347826,-0.97839537,-0.955983424556962,-0.96931982125
