"","Subject","LAYING","SITTING","STANDING","WALKING","WALKING_DOWNSTAIRS","WALKING_UPSTAIRS"
"tBodyGyroJerkMag-mean()",15,-0.543979500555556,-0.663637117708333,-0.509466648095238,-0.992188893898305,-0.984407077924528,-0.983235025416667
"fBodyAcc-mean()-X",15,-0.31744092037037,-0.0746328434375,0.235309825547619,-0.986619609491525,-0.986724998867925,-0.974016176527778
"fBodyAcc-mean()-Y",15,0.111321097159074,-0.1019354328,0.167518099964286,-0.938926430779661,-0.943348788679245,-0.962461124305556
"fBodyAcc-mean()-Z",15,-0.554942138148148,-0.5395910825,-0.259812204547619,-0.963227004915254,-0.965473514528302,-0.95156594625
"fBodyAcc-meanFreq()-X",15,-0.395518048333333,-0.505013560208333,-0.445576739047619,-4.22904796610179e-05,0.0627177564339623,-0.148912121697222
"fBodyAcc-meanFreq()-Y",15,0.0291755441388148,-0.149770907839583,0.0233642533238095,0.0966857195491525,-0.0344990030962264,0.240597438814583
"fBodyAcc-meanFreq()-Z",15,-0.00590768681611111,-0.250961613735417,0.18074894412381,0.151053127327119,0.0993963491132075,0.0627474804925
"fBodyAccJerk-mean()-X",15,-0.39082198537037,-0.2370530733125,0.0619687485333333,-0.988106102033898,-0.985353492641509,-0.981329999027778
"fBodyAccJerk-mean()-Y",15,-0.0669378062222222,-0.338102216666667,-0.0269769415214286,-0.978159013220339,-0.967884709433962,-0.970833221666667
"fBodyAccJerk-mean()-Z",15,-0.648905254074074,-0.714554172708333,-0.345376541261905,-0.984908418474576,-0.982632302830189,-0.97477568375
"fBodyAccJerk-meanFreq()-X",15,-0.292088318740741,-0.439499582708333,-0.377130942619048,0.240022781071475,0.267947792641509,0.114787481842222
"fBodyAccJerk-meanFreq()-Y",15,-0.330560047666667,-0.468496864166667,-0.386323443795238,-6.7038305084726e-06,-0.173615099864151,0.0141056829361111
"fBodyAccJerk-meanFreq()-Z",15,-0.186832027011111,-0.313514801541667,-0.117402352561905,0.039756001679661,0.0650475083622642,0.00103397312222222
"fBodyGyro-mean()-X",15,-0.253399360296296,-0.361096856875,-0.22735956545,-0.986152580338983,-0.950380286226415,-0.955413596111111
"fBodyGyro-mean()-Y",15,-0.535422096111111,-0.517025245833333,-0.402332301666667,-0.979201724745763,-0.975133868867925,-0.964310893611111
"fBodyGyro-mean()-Z",15,-0.461464065555556,-0.485701745833333,-0.18319480152381,-0.966731518305085,-0.96826485509434,-0.958190099861111
"fBodyGyro-meanFreq()-X",15,-0.149193146411111,-0.284366648060417,-0.246346934452381,0.10547568285661,-0.188670854654717,-0.154987482663889
"fBodyGyro-meanFreq()-Y",15,-0.339593023611111,-0.4652097360625,-0.134716107404762,-0.154626052352542,-0.130161072926415,-0.146020121881944
"fBodyGyro-meanFreq()-Z",15,-0.0485169126196296,-0.219122886220833,-0.0645117088119048,-0.00867259700677966,-0.0512384435037736,0.000812185868055555
"fBodyAccMag-mean()",15,-0.275156242062037,-0.165242147958333,0.331150229285714,-0.949752001322034,-0.960337344339623,-0.956001034027778
"fBodyAccMag-meanFreq()",15,0.0782256056231481,-0.0383017813479167,-0.0581788548595238,0.157506318561017,0.0328961071132075,0.127358410820833
"fBodyBodyAccJerkMag-mean()",15,-0.289753952407407,-0.261956679958333,0.158413334683333,-0.984689437118644,-0.979078785660377,-0.973681222777778
"fBodyBodyAccJerkMag-meanFreq()",15,0.0164170631888889,0.10096009774375,-0.0799656144309524,0.242818344188136,0.293685314135849,0.273485129381944
"fBodyBodyGyroMag-mean()",15,-0.489166383703704,-0.45369356625,-0.373898631190476,-0.973762179830509,-0.956733900188679,-0.946812642361111
"fBodyBodyGyroMag-meanFreq()",15,-0.04588148655205,-0.291977707054167,-0.110970740980952,-0.0544036755389831,-0.199913549754717,-0.196344267730556
"fBodyBodyGyroJerkMag-mean()",15,-0.645075178148148,-0.731422357916667,-0.565396130714286,-0.990180959322034,-0.983188091886792,-0.975727853888889
"fBodyBodyGyroJerkMag-meanFreq()",15,0.00706010794259259,0.144010749210625,0.0564155791166667,0.208016817940678,0.0570238664471698,0.0886671328836111
"tBodyAcc-std()-X",15,-0.327961801111111,-0.0260971840270833,0.406471051190476,-0.987084356101695,-0.988949247358491,-0.972255551527778
"tBodyAcc-std()-Y",15,0.138912923691296,-0.00406536043541667,0.186532377428571,-0.922407162881356,-0.931900148301887,-0.962759422361111
"tBodyAcc-std()-Z",15,-0.518932634814815,-0.379717488104167,-0.281982181666667,-0.949338025084746,-0.951670257924528,-0.929586835277778
"tGravityAcc-std()-X",15,-0.978397287962963,-0.952562395625,-0.942806478333333,-0.982620883728814,-0.988432084716981,-0.961509742916667
"tGravityAcc-std()-Y",15,-0.971056501481481,-0.927648821458333,-0.925685893571429,-0.943561411694915,-0.965687978301887,-0.986036192361111
"tGravityAcc-std()-Z",15,-0.95805876537037,-0.92161847875,-0.93400831,-0.952973658983051,-0.958810153207547,-0.950710357083333
"tBodyAccJerk-std()-X",15,-0.373217585,-0.186944664541667,0.134593836190476,-0.988162333898305,-0.985459068490566,-0.981739386805556
"tBodyAccJerk-std()-Y",15,-0.0319265467387037,-0.311861356875,0.0158059210738095,-0.978126998813559,-0.967720399622641,-0.970921587777778
"tBodyAccJerk-std()-Z",15,-0.686268420555556,-0.748809454166667,-0.404005582309524,-0.987011024745763,-0.985301940754717,-0.978402956527778
"tBodyGyro-std()-X",15,-0.329624620185185,-0.415251317916667,-0.318692525928571,-0.988204115254237,-0.947790802075472,-0.957167680694444
"tBodyGyro-std()-Y",15,-0.420865007777778,-0.3302332351,-0.37320816,-0.975321519491525,-0.971332584339623,-0.961142911805556
"tBodyGyro-std()-Z",15,-0.48653265537037,-0.477365945208333,-0.250648085714286,-0.963765802881356,-0.968167046415094,-0.956537051666667
"tBodyGyroJerk-std()-X",15,-0.283767987222222,-0.525533949791667,-0.455980756428571,-0.992889042711864,-0.971514312075472,-0.97392395125
"tBodyGyroJerk-std()-Y",15,-0.702402935925926,-0.763053512083333,-0.574964116428571,-0.990313307966102,-0.988107413962264,-0.980482834444444
"tBodyGyroJerk-std()-Z",15,-0.591668608148148,-0.657907649166667,-0.394542240714286,-0.987937202542373,-0.981293117924528,-0.980112732777778
"tBodyAccMag-std()",15,-0.323878324074074,-0.136552217494583,0.353204008095238,-0.93797790559322,-0.948600432641509,-0.943314107916667
"tGravityAccMag-std()",15,-0.323878324074074,-0.136552217494583,0.353204008095238,-0.93797790559322,-0.948600432641509,-0.943314107916667
"tBodyAccJerkMag-std()",15,-0.310071425166667,-0.313363553125,0.159631710516667,-0.984639018474576,-0.979994800566038,-0.973644462777778
"tBodyGyroMag-std()",15,-0.425798469148148,-0.288429008639583,-0.284249712071429,-0.963475074915254,-0.931286778679245,-0.924043007638889
"tBodyGyroJerkMag-std()",15,-0.63778595537037,-0.748954848541667,-0.563640131190476,-0.989720049491525,-0.98143282754717,-0.973650041666667
"fBodyAcc-std()-X",15,-0.332520626851852,-0.00838243761666667,0.466325681428571,-0.987384778983051,-0.990060962641509,-0.971718824583333
"fBodyAcc-std()-Y",15,0.0805646237194445,-0.0191328333041667,0.1199936036,-0.919162700338983,-0.930286443396226,-0.964590430138889
"fBodyAcc-std()-Z",15,-0.537026414814815,-0.349600353270833,-0.357407559285714,-0.945704713050847,-0.947905911320755,-0.923923991944444
"fBodyAccJerk-std()-X",15,-0.411500068148148,-0.207231605488542,0.108062740547619,-0.989314359661017,-0.986934133584906,-0.983949290694444
"fBodyAccJerk-std()-Y",15,-0.0606839140548148,-0.330391429583333,-0.00722860241119048,-0.979713045932203,-0.969934103584906,-0.973215319722222
"fBodyAccJerk-std()-Z",15,-0.723051140740741,-0.783004506458333,-0.461599141904762,-0.987694113559322,-0.986654459433962,-0.980745097361111
"fBodyGyro-std()-X",15,-0.357633378703704,-0.4372253275,-0.351630000285714,-0.988881930508475,-0.948275234150943,-0.958224495416667
"fBodyGyro-std()-Y",15,-0.365361208555556,-0.243612269004167,-0.360972848571429,-0.973456092372881,-0.969442882075472,-0.959991907083333
"fBodyGyro-std()-Z",15,-0.543997593703704,-0.523744300833333,-0.3436733,-0.966228648305085,-0.971282183584906,-0.960015831111111
"fBodyAccMag-std()",15,-0.458344792407407,-0.255659340833333,0.153124178119048,-0.941195938135593,-0.950204045849057,-0.94550856
"fBodyBodyAccJerkMag-std()",15,-0.342411927851852,-0.391313399375,0.1505077506,-0.983276251694915,-0.980184086603774,-0.972530077916667
"fBodyBodyGyroMag-std()",15,-0.481750218518519,-0.308585869854167,-0.34938720602381,-0.963378228474576,-0.928838303773585,-0.923682244861111
"fBodyBodyGyroJerkMag-std()",15,-0.654010147222222,-0.793104483333333,-0.593472444285714,-0.989503941694915,-0.980329709433962,-0.972645710694444
