"","Subject","LAYING","SITTING","STANDING","WALKING","WALKING_DOWNSTAIRS","WALKING_UPSTAIRS"
"fBodyAccJerk-meanFreq()-Y",9,-0.389047303846154,-0.52927597244898,-0.232042826333571,-0.27190085077,-0.0981894026,-0.227093669698
"fBodyAccJerk-meanFreq()-Z",9,-0.366570477826923,-0.547022216326531,-0.330318261928571,-0.267665734806,-0.128067958244444,-0.094374360132
"fBodyGyro-mean()-X",9,-0.383676120961538,-0.313941631326531,-0.325042890904762,-0.950315237,-0.916974437555556,-0.930297921
"fBodyGyro-mean()-Y",9,-0.436905860576923,-0.499159202857143,-0.312512195452381,-0.9396930078,-0.954514301555556,-0.9345796594
"fBodyGyro-mean()-Z",9,-0.240222512134615,-0.327698671183673,-0.250686586719048,-0.940312313,-0.941510336,-0.9598150092
"fBodyGyro-meanFreq()-X",9,-0.200624503730769,-0.284881768510204,-0.165224231566667,-0.128144114548,-0.222857823644444,-0.23069917904112
"fBodyGyro-meanFreq()-Y",9,0.0164815831107692,-0.414946340204082,-0.00351697116904762,-0.359739581712,-0.348959970422222,-0.321206958058
"fBodyGyro-meanFreq()-Z",9,-0.152103721057692,-0.507490866734694,-0.115191992546667,-0.17324215306,-0.16576126334,-0.055125413678
"fBodyAccMag-mean()",9,-0.318801022711538,-0.372890348979592,0.222203941,-0.8977181972,-0.946330171777778,-0.9266042952
"fBodyAccMag-meanFreq()",9,0.161672988528846,-0.00195427494897959,-0.0498273898880952,-0.08061344386,0.0235738706622222,-0.085609052452
"fBodyBodyAccJerkMag-mean()",9,-0.316870715576923,-0.419533108571429,0.00716877883571429,-0.9530504408,-0.963242884,-0.9543205856
"fBodyBodyAccJerkMag-meanFreq()",9,0.159239938555769,0.0257597455510204,-0.0824504599928571,0.0974700202614,0.200537688288889,0.1670029826292
"fBodyBodyGyroMag-mean()",9,-0.513797480384615,-0.531482693877551,-0.347540226666667,-0.9344377378,-0.929769067777778,-0.9186053356
"fBodyBodyGyroMag-meanFreq()",9,0.127416241121154,-0.259962957795918,0.0656782201880952,-0.19597005159,-0.174953568622222,-0.20634356866
"fBodyBodyGyroJerkMag-mean()",9,-0.602581618269231,-0.734159449387755,-0.463172053809524,-0.9683155878,-0.967491628,-0.9558062546
"fBodyBodyGyroJerkMag-meanFreq()",9,0.243222181771154,0.136001150144898,0.132021014566667,0.031534866288,0.0243650848444444,-0.016201378678
"tBodyAcc-std()-X",9,-0.238353562692308,-0.36144437755102,0.213392270547619,-0.9572277914,-0.975741252444444,-0.94233309
"tBodyAcc-std()-Y",9,-0.201696960826923,-0.302206203816327,-0.208310705504762,-0.875141405,-0.938635759333333,-0.9162927764
"tBodyAcc-std()-Z",9,-0.0579636469030769,-0.253434083542857,-0.00771530035714285,-0.83200187268,-0.919295805777778,-0.9407072854
"tGravityAcc-std()-X",9,-0.980971973653846,-0.954383557142857,-0.952141220714286,-0.9552804062,-0.989103160444444,-0.9218210626
"tGravityAcc-std()-Y",9,-0.971242423076923,-0.901317321632653,-0.936306558809524,-0.94645197,-0.972573867555556,-0.9699944882
"tGravityAcc-std()-Z",9,-0.955523995576923,-0.89407107877551,-0.876641297380952,-0.88585411242,-0.932245295111111,-0.9712046902
"tBodyAccJerk-std()-X",9,-0.206733787961538,-0.335291644693878,0.017623342197619,-0.9645358564,-0.969973398888889,-0.9647404702
"tBodyAccJerk-std()-Y",9,-0.276929933846154,-0.586147012244898,-0.3094424725,-0.9567775448,-0.963849332888889,-0.9639966798
"tBodyAccJerk-std()-Z",9,-0.409764526153846,-0.647296002040816,-0.359513362761905,-0.9618894376,-0.970584264666667,-0.958562455
"tBodyGyro-std()-X",9,-0.476163506730769,-0.343976630734694,-0.396429197952381,-0.9590200492,-0.921990612,-0.9422465098
"tBodyGyro-std()-Y",9,-0.467054167884615,-0.400859067959184,-0.340765233142857,-0.9191882264,-0.946046640444444,-0.9266185314
"tBodyGyro-std()-Z",9,-0.265683521346154,-0.138176481058776,-0.279685150191905,-0.9301768338,-0.939889737333333,-0.9615953704
"tBodyGyroJerk-std()-X",9,-0.526985309038462,-0.660419534285714,-0.509669314047619,-0.9645323452,-0.949105691555556,-0.945329035
"tBodyGyroJerk-std()-Y",9,-0.549200228076923,-0.708604774693878,-0.448602451190476,-0.9719274472,-0.975036530444444,-0.9621702422
"tBodyGyroJerk-std()-Z",9,-0.457881494038462,-0.65711420122449,-0.417239550952381,-0.9687388914,-0.969726483555556,-0.9770761602
"tBodyAccMag-std()",9,-0.37942877,-0.400222037142857,0.265120131365238,-0.8637564342,-0.936105010444444,-0.91512680016
"tGravityAccMag-std()",9,-0.37942877,-0.400222037142857,0.265120131365238,-0.8637564342,-0.936105010444444,-0.91512680016
"tBodyAccJerkMag-std()",9,-0.317113487115385,-0.445485397959184,0.039907818552381,-0.9517802432,-0.963764177777778,-0.9550268052
"tBodyGyroMag-std()",9,-0.489725811538462,-0.425839761428571,-0.322331464761905,-0.9066063206,-0.908291403111111,-0.8985578738
"tBodyGyroJerkMag-std()",9,-0.599866472692308,-0.748651255510204,-0.455855425238095,-0.9663610734,-0.965287050888889,-0.9528015598
"fBodyAcc-std()-X",9,-0.218019977423077,-0.369815777346939,0.250488758869048,-0.956903459,-0.977579248444444,-0.9409810272
"fBodyAcc-std()-Y",9,-0.223972558596154,-0.297641062755102,-0.273561385142857,-0.86761360746,-0.938790016888889,-0.9128367508
"fBodyAcc-std()-Z",9,-0.0337965256573077,-0.244081808302041,-0.0349494927142857,-0.818001834824,-0.913896832222222,-0.9419711636
"fBodyAccJerk-std()-X",9,-0.170228340134423,-0.327421989591837,0.00938224337142857,-0.9666604036,-0.971278823333333,-0.9686013042
"fBodyAccJerk-std()-Y",9,-0.228380473480769,-0.590112916530612,-0.355981821428571,-0.9585229866,-0.968234579555556,-0.966634136
"fBodyAccJerk-std()-Z",9,-0.419104362884615,-0.677831082857143,-0.425377408333333,-0.9649413418,-0.972588748666667,-0.9597147176
"fBodyGyro-std()-X",9,-0.507404512692308,-0.361626377102041,-0.423558773952381,-0.9618360162,-0.924738576444444,-0.9463891504
"fBodyGyro-std()-Y",9,-0.490990336346154,-0.352033091612245,-0.364282565714286,-0.910583361,-0.941950576888889,-0.9231319366
"fBodyGyro-std()-Z",9,-0.342367223269231,-0.165554554220408,-0.356561471714286,-0.9341874784,-0.944942811777778,-0.965686312
"fBodyAccMag-std()",9,-0.513891953269231,-0.509929461428571,0.0888671674047619,-0.8691725114,-0.940265546444444,-0.921929738394
"fBodyBodyAccJerkMag-std()",9,-0.322337536730769,-0.484935752040816,0.0705526138333333,-0.9493949814,-0.963593159555556,-0.9550947122
"fBodyBodyGyroMag-std()",9,-0.562714528653846,-0.456841325204082,-0.424170737142857,-0.9064712292,-0.910909659555556,-0.9034005814
"fBodyBodyGyroJerkMag-std()",9,-0.624351923653846,-0.787781590816326,-0.485158906904762,-0.9659970148,-0.964770799111111,-0.9522904702
