"","Subject","LAYING","SITTING","STANDING","WALKING","WALKING_DOWNSTAIRS","WALKING_UPSTAIRS"
"tBodyGyro-std()-Y",21,-0.397892316730769,-0.463136841489362,-0.353733478222222,-0.976380487294118,-0.955979192696629,-0.952147091444444
"tBodyGyro-std()-Z",21,-0.311875599423077,0.0517155421740426,-0.349759493777778,-0.976972658588235,-0.959327022022472,-0.981345430888889
"tBodyGyroJerk-std()-X",21,-0.238908311384615,-0.573541839148936,-0.549648320222222,-0.989472968470588,-0.971866494606742,-0.984643717333333
"tBodyGyroJerk-std()-Y",21,-0.482854309807692,-0.604469603617021,-0.442426840888889,-0.989722663529412,-0.976815894044944,-0.981998497777778
"tBodyGyroJerk-std()-Z",21,-0.494927657115385,-0.564149244893617,-0.428337693333333,-0.987954515294118,-0.975427259325843,-0.988749495666667
"tBodyAccMag-std()",21,-0.299709752173077,-0.278474283829787,0.264341903711111,-0.971994251294118,-0.956919898202247,-0.942186431444444
"tGravityAccMag-std()",21,-0.299709752173077,-0.278474283829787,0.264341903711111,-0.971994251294118,-0.956919898202247,-0.942186431444444
"tBodyAccJerkMag-std()",21,-0.0838487968942308,-0.404183875893617,0.0952339404955556,-0.986520865058824,-0.97160651494382,-0.978552618777778
"tBodyGyroMag-std()",21,-0.408304434423077,-0.420236002514894,-0.388420328666667,-0.971225061647059,-0.945614401797753,-0.949289148
"tBodyGyroJerkMag-std()",21,-0.450369988846154,-0.647723419148936,-0.509130858444444,-0.990302232705882,-0.976153687752809,-0.982246471555556
"fBodyAcc-std()-X",21,-0.308547185288462,-0.213184048,0.266987750733333,-0.992375229411765,-0.982892836629213,-0.950929451222222
"fBodyAcc-std()-Y",21,-0.00256294245192308,0.0823434279595745,0.277894323022222,-0.96756129,-0.94354515752809,-0.957258971111111
"fBodyAcc-std()-Z",21,-0.164961027194231,-0.22716417293617,-0.145081705591111,-0.956412505058824,-0.942458908314607,-0.940919006555556
"fBodyAccJerk-std()-X",21,-0.107412802661538,-0.462972848723404,-0.0463867896444444,-0.990027822470588,-0.979530485393258,-0.987061376777778
"fBodyAccJerk-std()-Y",21,-0.0148415165923077,-0.261261053404255,-0.113161860322222,-0.980347168823529,-0.966024075955056,-0.973164432777778
"fBodyAccJerk-std()-Z",21,-0.443563412692308,-0.603127367234043,-0.293237567085333,-0.986845672352941,-0.979723339662921,-0.984925270666667
"fBodyGyro-std()-X",21,-0.491859244230769,-0.560968048723404,-0.469790144111111,-0.98955931,-0.964530315842697,-0.976226919888889
"fBodyGyro-std()-Y",21,-0.419400879423077,-0.478299637021277,-0.388418746666667,-0.974723217647059,-0.954080913707865,-0.946599855444444
"fBodyGyro-std()-Z",21,-0.385505359038462,0.0130916351042553,-0.450772139111111,-0.979130678470588,-0.963124572134831,-0.983270707333333
"fBodyAccMag-std()",21,-0.438149791153846,-0.403357611702128,0.0791271386644444,-0.974447593176471,-0.960041844382022,-0.944449070888889
"fBodyBodyAccJerkMag-std()",21,-0.0186734409634615,-0.47772185,0.06320531452,-0.986991549529412,-0.97192611741573,-0.977604878888889
"fBodyBodyGyroMag-std()",21,-0.512249343076923,-0.483407096425532,-0.484489974222222,-0.972027251294118,-0.947763172921348,-0.949736575111111
"fBodyBodyGyroJerkMag-std()",21,-0.429323466346154,-0.700980410425532,-0.571666834444444,-0.991062204823529,-0.977706619550562,-0.982305117444444
