"","Subject","LAYING","SITTING","STANDING","WALKING","WALKING_DOWNSTAIRS","WALKING_UPSTAIRS"
"tBodyAccMag-mean()",12,-0.102204550448,-0.229183927115385,0.0183139429630435,-0.952176621372549,-0.941459935081967,-0.9482046755
"tGravityAccMag-mean()",12,-0.102204550448,-0.229183927115385,0.0183139429630435,-0.952176621372549,-0.941459935081967,-0.9482046755
"tBodyAccJerkMag-mean()",12,-0.144064922688,-0.432469300961538,-0.107091019565217,-0.974734489803922,-0.968790683278689,-0.969843834166667
"tBodyGyroMag-mean()",12,-0.35593036512,-0.316561585961538,-0.213351510686957,-0.941907240784314,-0.888101372786885,-0.9308405935
"tBodyGyroJerkMag-mean()",12,-0.5174937754,-0.674972132307692,-0.442831079130435,-0.980392337647059,-0.969289973606557,-0.971067768833333
"fBodyAcc-mean()-X",12,-0.05435763951,-0.321447925192308,0.0235049348717391,-0.97966614372549,-0.976469472295082,-0.956248487666667
"fBodyAcc-mean()-Y",12,-0.071302455092,-0.168341519859615,0.150510001156522,-0.942768016862745,-0.932775677704918,-0.951265971
"fBodyAcc-mean()-Z",12,-0.4223253002,-0.560841212692308,-0.402121221521739,-0.954626628823529,-0.947178200163934,-0.954724801666667
"fBodyAcc-meanFreq()-X",12,-0.26142601202,-0.420235639230769,-0.332249174152174,0.0326699716633333,0.0636237568327869,-0.235607185033333
"fBodyAcc-meanFreq()-Y",12,0.149107488714,-0.105269653898077,0.0793321823326087,0.00241516259019608,-0.0493281733262295,0.19137270056
"fBodyAcc-meanFreq()-Z",12,0.17080294938,-0.217216987155769,0.234833312645652,-0.0226159354313725,0.0798244568180328,0.171474000866667
"fBodyAccJerk-mean()-X",12,-0.08161979534,-0.385843754230769,-0.00701472271717392,-0.977109887058824,-0.971971634098361,-0.968742758833333
"fBodyAccJerk-mean()-Y",12,-0.1413740705982,-0.333077590961538,0.00639406888695652,-0.964236191372549,-0.95329178,-0.963223332
"fBodyAccJerk-mean()-Z",12,-0.4913861728,-0.687929868653846,-0.451614324565217,-0.975551564117647,-0.971122527868852,-0.967149695166667
"fBodyAccJerk-meanFreq()-X",12,-0.2811065665,-0.331247540442308,-0.212787743043478,0.138129939916471,0.230672593114754,0.083907082125
"fBodyAccJerk-meanFreq()-Y",12,-0.22346071292,-0.380249904980769,-0.386695904413043,-0.098733235372549,-0.174967084639344,-0.017661749435
"fBodyAccJerk-meanFreq()-Z",12,-0.18200755164,-0.323446377115385,-0.0985623112521739,-0.0568306535470588,0.0113820599131148,0.0239504464626667
"fBodyGyro-mean()-X",12,-0.4019759318,-0.426360331538462,-0.178856167345652,-0.968528985294118,-0.890292711147541,-0.9566538865
"fBodyGyro-mean()-Y",12,-0.4678863378,-0.604711316153846,-0.420631474130435,-0.963725248823529,-0.948251856721312,-0.95256172
"fBodyGyro-mean()-Z",12,-0.31728248436,-0.406080936346154,-0.212767364326087,-0.955718183921569,-0.95260195295082,-0.9456732415
"fBodyGyro-meanFreq()-X",12,0.020408840122,-0.158314160701923,-0.0548123387391304,-0.0625086985784314,-0.241064349721311,0.010569757505
"fBodyGyro-meanFreq()-Y",12,-0.025458442506,-0.351127976519231,0.110212109891304,-0.1941602972,-0.143868272885738,-0.0199866541433333
"fBodyGyro-meanFreq()-Z",12,-0.027904118422,-0.224541879673077,0.0410165249913043,-0.080845100272549,-0.130538981132787,0.0419799361083333
"fBodyAccMag-mean()",12,-0.153116002784,-0.290005418653846,0.148017269434783,-0.955944253137255,-0.945217802786885,-0.9438674399
"fBodyAccMag-meanFreq()",12,0.25226775306,-0.00111843704807692,0.078615024478587,0.00487835794117647,0.0468988697540984,0.0818083852738333
"fBodyBodyAccJerkMag-mean()",12,-0.029912425338,-0.3208844625,0.0769968373,-0.971715268627451,-0.960859009508197,-0.962448418666667
"fBodyBodyAccJerkMag-meanFreq()",12,0.018449461946,0.0842262704980769,0.0415244209043478,0.255191492990196,0.176598692655738,0.15706511695
"fBodyBodyGyroMag-mean()",12,-0.442503784,-0.594032515192308,-0.344938419969565,-0.958511866666667,-0.902356765573771,-0.9454970225
"fBodyBodyGyroMag-meanFreq()",12,0.14607536673,-0.107077796403846,0.113540447665217,-0.111982191447059,-0.261496565898361,0.00220615496116666
"fBodyBodyGyroJerkMag-mean()",12,-0.5611764414,-0.714332592115385,-0.458227490826087,-0.97848445372549,-0.963059791967213,-0.963949607166667
"fBodyBodyGyroJerkMag-meanFreq()",12,0.0777777588444,0.0978624347986538,0.0658769890173913,0.161268230154706,0.0162815453606557,0.022700424095
"tBodyAcc-std()-X",12,-0.128898533096,-0.290149192307692,0.0424084916086956,-0.982568781960784,-0.981243992459016,-0.95531868
"tBodyAcc-std()-Y",12,-0.122783290008,-0.103818259823077,0.11083534373913,-0.92858124,-0.923140254098361,-0.949072009333333
"tBodyAcc-std()-Z",12,-0.4106060626,-0.436697425576923,-0.425017413478261,-0.939661889019608,-0.920684800114754,-0.9483338435
"tGravityAcc-std()-X",12,-0.97911312,-0.960246289807692,-0.959504017391304,-0.985203642352941,-0.985314210491803,-0.936458309333333
"tGravityAcc-std()-Y",12,-0.9646191738,-0.941378352307692,-0.94329842826087,-0.963641979215686,-0.970482614590164,-0.974396492666667
"tGravityAcc-std()-Z",12,-0.9502762272,-0.938071183269231,-0.935399348043478,-0.956208629607843,-0.939534099016393,-0.9596439555
"tBodyAccJerk-std()-X",12,-0.01350661106,-0.359856972115385,0.00631914373913043,-0.976494200784314,-0.972440195081967,-0.969276283333333
"tBodyAccJerk-std()-Y",12,-0.089404968585,-0.311328991057692,0.0629216671304348,-0.964047461568627,-0.953203115409836,-0.962639526833333
"tBodyAccJerk-std()-Z",12,-0.512276838,-0.719336352692308,-0.498655793478261,-0.97911346627451,-0.975556976885246,-0.970629308166667
"tBodyGyro-std()-X",12,-0.5462634706,-0.526659296134615,-0.362143061643478,-0.974425351960784,-0.883655251803279,-0.966090742
"tBodyGyro-std()-Y",12,-0.4494013978,-0.522949798269231,-0.47628774326087,-0.960497127647059,-0.941469207540984,-0.953873893833333
"tBodyGyro-std()-Z",12,-0.35017028664,-0.349614606153846,-0.337806681456522,-0.951552533137255,-0.950364757540984,-0.950157442166667
"tBodyGyroJerk-std()-X",12,-0.3908072382,-0.549999188461539,-0.278608163891304,-0.977329927254902,-0.955415641803279,-0.9671982025
"tBodyGyroJerk-std()-Y",12,-0.581290691,-0.761195612692308,-0.517479109130435,-0.979347830784314,-0.971195487377049,-0.965900370833333
"tBodyGyroJerk-std()-Z",12,-0.4806421996,-0.606412096538462,-0.365232197456522,-0.977138953921569,-0.973689389672131,-0.969953929666667
"tBodyAccMag-std()",12,-0.23697286882,-0.285844036153846,0.0972608274652174,-0.947517100196078,-0.935232945245902,-0.936542686833333
"tGravityAccMag-std()",12,-0.23697286882,-0.285844036153846,0.0972608274652174,-0.947517100196078,-0.935232945245902,-0.936542686833333
"tBodyAccJerkMag-std()",12,-0.02028505044,-0.329827968269231,0.0655781271934783,-0.972745892745098,-0.962678857213115,-0.962580915166667
"tBodyGyroMag-std()",12,-0.4132083408,-0.525686949063462,-0.32045862629,-0.946769241568627,-0.852271618032787,-0.935725715833333
"tBodyGyroJerkMag-std()",12,-0.5488904506,-0.713406712307692,-0.452449935,-0.978260535882353,-0.961923171967213,-0.962012018333333
"fBodyAcc-std()-X",12,-0.160707260634,-0.278929748076923,0.0483347068913043,-0.98399947745098,-0.983647207377049,-0.955207641833333
"fBodyAcc-std()-Y",12,-0.20851528006,-0.130175559028846,0.016749510173913,-0.926033975686275,-0.922852028360656,-0.9506400405
"fBodyAcc-std()-Z",12,-0.4521466944,-0.418599992115385,-0.48739012673913,-0.935916958235294,-0.914189183770492,-0.948380833666667
"fBodyAccJerk-std()-X",12,-0.03105929456,-0.39060122,-0.072311431676087,-0.977980349019608,-0.975581439016393,-0.972820011166667
"fBodyAccJerk-std()-Y",12,-0.094056408433,-0.335926381307692,0.0515123126413043,-0.966538919607843,-0.95666634442623,-0.964703656833333
"fBodyAccJerk-std()-Z",12,-0.5314863218,-0.750114855961538,-0.544461425869565,-0.981408871764706,-0.978792832786885,-0.972713844666667
"fBodyGyro-std()-X",12,-0.5931428818,-0.5604629635,-0.4223632375,-0.976339901372549,-0.884385204098361,-0.969254585333333
"fBodyGyro-std()-Y",12,-0.4437983296,-0.483918390576923,-0.518923134565217,-0.959040695686274,-0.938529853770492,-0.955343675666667
"fBodyGyro-std()-Z",12,-0.4222565212,-0.396095719423077,-0.448512990434783,-0.954769877647059,-0.954335764426229,-0.956424382333333
"fBodyAccMag-std()",12,-0.4088962994,-0.395285130961538,-0.105124972078261,-0.950647188823529,-0.939741929016393,-0.942133255166667
"fBodyBodyAccJerkMag-std()",12,-0.013953908696,-0.346565141730769,0.0420631251108696,-0.972951443333333,-0.964145595245902,-0.961653004
"fBodyBodyGyroMag-std()",12,-0.4948022154,-0.564435086711538,-0.423553971956522,-0.948460978823529,-0.850033171967213,-0.940373827666667
"fBodyBodyGyroJerkMag-std()",12,-0.5649340126,-0.733130764423077,-0.486780424347826,-0.979256387058824,-0.962909739016393,-0.961911612333333
